text,label
join hands free zoo called nigeriaa,1
digital almajiri nthat [EN:like],0
gob3 65cedis aden palm oil no [EN:was] it extr@@ acted from [EN:the] third heavens . gya ma woyale .,1
chris@@ tians openly mocked time impor@@ tance sensi@@ tivity obsessed upon exactly supposed process worst thing world hurt someone feelings unless stupid chris@@ tians white priv@@ ilege lol,0
oh saw arne [EN:would] cooked called cinsists picking,0
calling god una david alone u fuck una mama rose born pikin thro@@ waway child thunder wey go fire una coming ewu atulu,0
ipob never made cigbo thing start even mode opera@@ tions [EN:tell] however [EN:know] ones foot online soldiers remar@@ kably good penet@@ ration ipob families ann,0
as [ en : [EN:for] ] you dennis miracles di333 wabon dodo ... oh lest i forgot your 25k salary is making wake up to write trash . who cares about lies told by jm ?,1
multi@@ plier effect nthis story almajiri kid forced way school isla@@ miyya later became medical doctor went back village spon@@ sored kids schools busin@@ esses grew spon@@ sored year,0
[EN:see] reli@@ gious extr@@ emism american chris@@ tians cheer war carrying killings islamic extre@@ mists otoh extre@@ mists believe god kill bless military,0
marriott intern@@ ational ceo arne sorenson auth@@ entic leader proved week release minute video marriott empl@@ oyees shareh@@ olders cust@@ omers,0
ipob asking oooooooo,0
obaa bawee de3 memp3 oh,1
evang@@ elical chris@@ tians diffe@@ rence isis grouped terr@@ orism groups deal fragile helpless mind nisis bastards eradi@@ cated evang@@ elical idiots nthis group stupid sprea,1
calling nigeria zoo saying grad @ @ uates zoology best lead country,1
half bread arne made full pack smoked salmon,0
course [EN:take] guns away chris@@ tians easier kill [EN:get] god picture,1
crazy liberals love muslims [ en : [EN:want] ] protect rights practice religion kill jews chris @ @ tians mutilate terr @ @ orize chris @ @ tians suppose rebuke exhort long suff @ @ ering preach word season say,1
thief comes steal kill destroy [EN:come] [EN:may] life full good shepherd good shepherd lays life sheep jn nchri@@ stians listen christ biodun,0
chale [EN:the] gyimie [EN:for] [EN:that] club be top tier,1
covid kwara rejects katsina gift almajiri turns back sender,0
[EN:like] fake news cons@@ iders good long buhari,0
came@@ rican chris@@ tians right kill males support abortion sex marriage comm@@ unism wa state lawmaker matt shea attem@@ pting esta@@ blish cchri@@ stian state,1
arne som pres@@ ident,0
man u people you go watch tv [EN:for] somebro ein room [EN:see] what you do . now you go [EN:take] your life savings pay [EN:for] [EN:the] tv . otweaa ! ! [ emoji ],1
fulani buhari lead gover @ @ nment evil one nhow ever develop country nnothing good ever [ en : [EN:come] ],1
abdul speak life people lives hate way [EN:give] hope common man live peace biafraud well choose said kaduna started soon whole nigeria time truth hope q,0
adey lie ? ? we be motro @ @ modwo pass,1
useful election [EN:come] today object caric@@ ature,0
guys wasting time replying mong north [EN:going] tear last wallet texture gave almajiri product called parents poor leade@@ rship since one day scales [EN:going],1
shame,0
zoo called niger@@ iarock empty,1
corona virus kill people yeah god vex say dem close churches mean [EN:like] powerful end pandemic go back normal anaa chris@@ tians immune,0
cox hv compr@@ omised zoo xac dbrown envelope c money,0
allow almajiri gain admi@@ ssion jamb students west [EN:must] score gain admi@@ ssion depar@@ tment sch sir u shld knw big problem malami,0
islam proh@@ ibits killing innocent people excep@@ tions nif non muslims unbel@@ ievers chris@@ tians jews budd@@ hists hindus islamic heretics apos@@ tates islam qualify muslims kill allah permi@@ ssion,0
soldiers biafraud soldiers [EN:leave] us,0
schools built almajiri across northern states gove@@ rnors buhari gover@@ nment done sustain,0
show shame insu@@ lting almajiri best,0
u stupid moron biased person u [EN:must] getting lot bribe paksitan malign india image u ever spoke opre@@ esion minor@@ ities pakistan spec@@ ially chris@@ tians go [EN:see] chris@@ tians live pakistan compa@@ rison india,0
dead cos borders still open people still [EN:going] [EN:work] moving care taken gon na apoca@@ lyptic situ@@ ation nigeria,0
[EN:want] sorry xd,0
i just lied to some girl [EN:that] i 'm an apakye . now she 's stopped replying my whatsapp messages . smh,1
[EN:could] drag zoo nigeria pit hell nall hail biafra,1
reason forei@@ gners saying nigeria poor highest number illit@@ erates malnut@@ rition diseases north@@ erners [EN:call] elites among curtail wonder almajiri still exis@@ tence,1
un behind evils [EN:going] zoo called nigeria gaining god please,1
ah okay muslims kill chris@@ tians predom@@ inantly muslim coun@@ tries,0
stupid people saying nigeria needs law imple@@ mented [EN:make] people stay home ndo people even [EN:know] long process [EN:would] [EN:take] whole country [EN:would] dead nhow many coun@@ tries [EN:see] declare state emer@@ gency first,0
[ en : [EN:tell] ] arne,1
"otorofo ) , point out [ en : [EN:that] ] npp members who signed [ en : [EN:that] ] useless petition . do u [ en : [EN:think] ] we [ en : [EN:are] ] imbee @ @ ciles [ en : [EN:like] ] u who wants to compr @ @ omise [ en : [EN:the] ] peace",1
hear@@ tfelt e message marriott intern@@ ational assoc@@ iates pres@@ ident ceo arne sorenson,0
nipa aa w ’ agyimi no woy3 no d3n koraa w ’ agyimi ! lol,1
[EN:come] [EN:take] eaten since morning send account number online almajiri end [EN:use] head,0
sir [EN:know] former pres@@ ident nigeria general mohamadu buhari dead person imposter sudan highest impunity gener@@ ation [EN:think] type coun,1
[EN:ask] teacher arne knows details,1
seen anything yet whole almajiri thing big keg gunp@@ owder ignited real@@ ising terrible conseq@@ uences masses masses bigoted hungry unemp@@ loyed homeless illit@@ erate young people roaming place,0
way stop reli @ @ gious killings killings chris @ @ tians british created zoo called nigeria return people homog @ @ eneous ways life britain camee mazi nnamdi kanu,1
steps right wing conspi@@ racies god sent disaster illness wipe gays okay disaster illness affected deep state okay deep state gays aligned satan kill chris@@ tians,0
sanusi say biafrans evil igbos right say hausa fulani evil killings perpe@@ tuated humanity [EN:know] kind crimin@@ alities done tribe,1
savior time great mazi nnamdi kanu long live ipob long live biafra,0
fight oo fight [ emoji ] ei koo bibinii [ emoji ],1
someone radio said us iran war chris@@ tians vs muslim war nige@@ rians stupid,1
[EN:give] us barrabas [EN:give] us barrabas nhate [EN:see] happ@@ ening stupid chris@@ tians repe@@ ating history,1
wagyimi ruff ruff . so [EN:like] [EN:make] we continue dey act sheepish because of peace ? [EN:that] 50gh per diem edey [EN:take] on [EN:the] show enter ein head . siaman lydat,1
divide nigeria save life innocent chris@@ tians jewish muslims alike zoo called nigeria failed country divide,1
apakye mahama on [EN:the] floor [ emoji ] [ emoji ] [ emoji ],1
every geopol@@ itical zone parti@@ cular problem almajiri perc@@ uliar north agbero menace sout@@ hwest ndont tag us concern us inst@@ itute almajiri nwe agbero,0
fulfill aim lot chris@@ tians [EN:leave] religio chris@@ tians become muslims learn logic [EN:see] stupid belief always taught u sad coz hyperbo@@ lically said punch intol@@ erable stup@@ idity,0
"nti wagyimi aa , is it to [EN:this] extent ?",1
who takes [EN:this] boy serious ? atorofo nyinaa agya !,1
mazi nnamdi kanu calls nigeria zoo calls fraud @ @ sters guisa man god crim @ @ inals brain @ @ washad people rant nthey talking reop @ @ ening schools safety citizens conc @ @ erned robbing citizens name offering,1
anyone living nigeria dead person walking xac xac,1
aisha buhari official unel@@ ected pres@@ ident zoo wonder [EN:shall] never end hell hole called nigeria fulani almajiri janj@@ aweed really using nigeri@@ anslike tissue paper,1
stop calling chris@@ tians saala paid actors kill sub economy long pyramid scheme survives,0
let crim@@ inals nlet illegals nlet men girl rest@@ rooms nlet women kill offs@@ pring npros@@ ecute innocent police officers npers@@ ecute chris@@ tians nembrace barb@@ arity islam novertax american citizen ncoddle lazy nthis democrat platform,0
"then his fans [ en : [EN:will] ] be shouting far gona , globa @ @ l…azaa nkuaa he didn ’ t avan do a 360 show",1
"smh . no social awar @ @ anass from all [ en : [EN:these] ] comp @ @ anies [ en : [EN:and] ] instit @ @ utions around . ama as usual , sleeping [ en : [EN:and] ] unbot @ @ hered . then we turn around [ en : [EN:and] ] complain when it floods . koo bibinii smh",1
wo papa gyimisɛm saa na obi dey cocacola bottle baako dii wo maame wɔ beer bar . kɔ so dey wo papa anamɔn so wai [ emoji ],1
sir got wrong say almajiri needed till simply means almajiri impo@@ rtant vote accept settled [EN:think] w,0
yeah except lite@@ rally stated non white chris@@ tians chose become chri@@ stian said some@@ thing hyper@@ bolic stupid,0
reveal desp@@ erate measures taken evil fulani conspi@@ rators cabal help aisha buhari perpe@@ trate greatest fraud living memory [EN:use] deep fake video manipu@@ lation,1
fine [EN:find] [EN:find] write disputed sign reasons sigh [EN:see] dignity pretty good consi@@ dering smelled poop [EN:feel] stupid yet accept fact plan attacks found@@ ations fundam@@ entals listen chris@@ tians [EN:make] zero consol@@ eexcept,0
ei awurade nkura@@ asesɛm paa ni,1
instead allowing nigeria crash maybe kill us let park well decide way nigeria support disinte@@ gration zoo,1
[EN:call] almajiri culture god good,0
nigeria dead buried,1
buhari nigerian pres@@ ident probably terrible covid coron@@ avirus nigeria people bashing coza davido zlatan hypoc@@ rites pres@@ ident spoken word live tv conce@@ rning pandemic shutting world zoo le zoo,0
amin amin saw almajiri years old fasting [EN:get] food anymore people fasting,0
panyin toto paa n ' a wanum kasa nyɛ sei,1
fa wo gyimisɛm kɔ,1
ur twi writing de3 as3 dagaate kasa,1
"during [EN:the] last elec@@ tions , most of you [EN:were] making noise about how mahama is [EN:the] ish . aboataaa .",1
scumy racists claims cchri@@ stians [EN:want] kill blacks white nwtf nwish [EN:could] tried state georgia got ride hate crime law years ago death penalty applies,0
saying albanian gt muslim serbian gt church [EN:like] trying put alba@@ nians bad light albania orthodox chris@@ tians bektashi muslims live peace@@ fully together cant gener@@ alise people kosov,0
masa why u dey set 7 mill high score on [ hashtag ] dey [EN:give] me pressure so [ user ] kurasini,1
crim @ @ inals buhari years old junior sister rekiyat adamu celeb @ @ rated th birthday th december ncan junior older senior nin zoo called nigeria fraudule,1
[EN:get] vote arne duncan says [EN:make] diffe@@ rence educ@@ ation vote voted hundreds national state offices one former ever takes respons@@ ibility inept@@ itude failures,0
biafrans busy unkn @ @ owing ipob shat @ @ tered coll @ @ apsad ipob leak wounds still fresh,1
[EN:and] you [EN:want] to compete [EN:with] them at [EN:the] olympics . wabodam nyay@@ ɛsɛkɛ,1
siaaa kwa .. aah chale dis folks from ndc mkes gover@@ nance so cheap,1
"kwasia ogwan ofui , why [ en : [EN:did] ] n't you [ en : [EN:ask] ] where [ en : [EN:these] ] save neutrals [ en : [EN:were] ] when yuur useless party [ en : [EN:was] ] accusing john mahama of killing prof @ @ essor mills just to bacoma pres @ @ ident ? aboafunu 🤣🤣🤣🤣🤣🤣 @ @ 🤣🤣🤣🤣🤣🤣",1
buhari gover@@ nment cabal dead entities brailess leads nigeria total poverty,1
sangaya almajiri school previous gover@@ nment,0
arne scho@@ nbohm telef@@ onica basecamp,0
[EN:think] war nigeria even hear dead seconds mad king style,1
heard pence clone imho real pence took trip gitmo crimes worse attempt life pres@@ ident,0
comp@@ anies abil@@ ities let people [EN:work] lot fact@@ ories closed due high risk contam@@ ination dang@@ erous let comp@@ anies [EN:work] full speed,0
cchri @ @ stians lost vulcan minds happened cthou [ en : [EN:shall] ] kill,1
fooli@@ shness supp@@ orted party nothing campaign except lies years party campaign lies [EN:like] buhari certi@@ ficate buhari wants fulanize amp islamize nigeria buhari illit@@ erate dead charge nansense,1
[EN:may] [EN:get] north almajiri children even [EN:get] water bath talk hand sanit@@ izers soaps north breaking point,0
anti chri@@ stian anti islam anti semitism law one said ruff things chris@@ tians tuff stuff mother [EN:would] kill said time time liking islam [EN:like] called,0
wond@@ ering say team colle@@ agues clients clients [EN:ask] say say [EN:find] examples others really well [EN:use] inspi@@ ration nthis minutes arne,0
congrats luka arne,0
one stupid tweets,0
kwasi ka twi na gyae pidgin no kurasini,1
arne emerson morp@@ hosis new tower vals,0
[EN:know] several chris@@ tians advocate conve@@ rsion therapy sure argument chris@@ tians [EN:like] muslim man toronto wishes govt adopt sharia someday,0
wow powerful emot@@ ional video ceo arne sorenson shares comms lessons,0
surp@@ rised letting congr@@ egate thou@@ sands much liberals hate chris@@ tians based opinions coron@@ avirus kill us [EN:would] world [EN:want],0
cultures cultural ambas @ @ sadors enco @ @ urage almajiri massive scale champion upen grazing whol @ @ esale propo @ @ rtion impedee human devel @ @ opment sucietal progress [ en : [EN:may] ] well fit mama dubbed bein,1
aboa u b from broken home ! my parents wedded in christ name ... [EN:but] if u [EN:want] to [EN:tell] us ur story we cool ! ! ! tuutuu nii ba ! aboa wanum kankai s3 gyata toilet ! ! ! no sensible man rejects [ hashtag ] [EN:get] it na wagyimi dodo !,1
[EN:and] some people [EN:were] trying to shift [EN:the] title . not under our watch . nkura@@ asesɛm sei [ emoji ],1
true white coun@@ tries ones nt rights white nin fews years war europe [EN:come] kill white people chris@@ tians culture,0
me yonko lawyer aah w ’ abon sei 🤮,1
imagine almajiri calling trump local oga local champion bigotry [EN:come] happy country already made,0
you moved [EN:this] girl from a forge@@ ttable conte@@ stant in her season to an all star winner . i ’ ll never forgive you alatafuo !,1
pres @ @ ident thinks ordained god running admins @ @ tration popu @ @ lated far right chris @ @ tians supp @ @ orted evange @ @ licals dacidas kill general islamic theo @ @ cracy recipe disaster,1
mr siaw download number 3 already . no room [EN:for] atialege,1
guns licensed nigeria private indiv@@ iduals many poli@@ cemen [EN:would] dead maybe rest become sane,0
divine provi@@ dence [EN:look] another person property steal kill [EN:call] divine provi@@ dence great way damned nthey chris@@ tians american chri@@ stian today,0
don ’ t hide behind “ enfa ohia nka nkwas @ @ iasem ” [ en : [EN:and] ] be justi @ @ fying psaudo- @ @ elitism . eye gyimie .,1
enemy clue brain @ @ washed liberal media contr @ @ olled zionists hate killed chris @ @ tians inno @ @ cents anyone [ en : [EN:seem] ] care right agree people stupid,1
dead worth prope@@ rties dest@@ royed kano fires nkoul@@ ibaly ewure drink@@ water nigeria,0
"waaahw3 gyimii saa ma wawu kwa wei nyinaa go preg some dema daughter , no wonder they say mma p3 nkwas@@ iafoc yi",1
"[EN:the] guy fool waaa , kuma@@ sifuo ne gyimii di3",1
cause nigeria stupid country credible men win election surprise,0
"sume of you shuld watch your damn self before you troll [ en : [EN:these] ] hous @ @ amata [ emoji ] saaing one lady ’ s videu [ en : [EN:and] ] how she insulted tsatsii [ emojii ] god abeg oo ewurade gye me .. woho basay3 , akoa anim as3 bini buie [ emoji ] 3den oo hmmm eny3 wobiaa , omo na ay3 , naka ) baa fon s3 wode3 [ emoji ] kyere na me k ) dat",1
unravels capit@@ alism blamed conti@@ nuous money printing bailouts banks corpor@@ ations hedge funds ultim@@ ately lead massive infl@@ ation populism bernie sanders clone pres@@ ident,0
nbashir boris gives almost daily brie@@ fings everyone uk sturgeon scotland trump america stop telling us audio fake let live press session showing buhari believe press,0
scholar [EN:would] [EN:take] charge ward pupil pass skill exper@@ ience know@@ ledge onto anyone age [EN:could] become almajiri humble enough seek tutulege master wanzami malam nthis true ideal almajiri system,0
jihad war raging nigeria nnig @ @ erian spon @ @ sored terr @ @ orist killar fulani herdsmen iswap bokoo haram bandits hold sway unleash hurrurs tracks continue gain gruunds leaving g millions people homeless amp thou @ @ sands dead ntuday sunday soon casua @ @ lties break,1
course never pres@@ ident people willing god divine prote@@ ction old anyway looks [EN:like] clone two,0
ceo arne sorenson given salary rest founder shekhar sharma also forego salary months pay staff,0
wo mmom na w'anum bɔn nti wokaasɛ saa na obiara anum bɔn . wonni dwuma biara dey nti wonenam basabasa wɔ social media so kɛkɛ . aboa banku ! ! ! bra bio na wobɛsan ate me nka .,1
congrat@@ ulations k former current apc almajiri foll@@ owers buhar@@ ideen bandits well oooin,0
incre@@ dible bold leade@@ rship ceo arne sees redu@@ ction business covid,0
omg xba xba wrap found zoo called nigeria,0
news biafra [EN:must] watch [EN:see] happened dss ipob delta via,0
[EN:may] chukwuok@@ ikeabiama protect bless direct@@ orates,0
is it today [EN:that] you [EN:will] [EN:know] ? nipa ny3,1
years single world class hospital built adminis@@ tration speak chief staff [EN:use] dead hospital nigeria indeed god wond@@ erful,0
you [EN:are] not funny most times [EN:but] i 'm happy [EN:for] u tikel@@ enkele .,1
buhari [ en : [EN:could] ] pron @ @ ounce nineteen buhari [ en : [EN:could] ] pron @ @ ounce covid nigeria complete zoo true true,1
john barnes predom@@ inately right footed reason alone gon na say john arne riise sorry robbo,0
popu@@ lated coun@@ tries earth india indo@@ nesia pakistan brazil nigeria bangl@@ adesh russia mexico even muster deaths nin combined popul@@ ation people nand city china outside wuhan dead,0
ome ife jide ofor nina eme ife jide ofor eji mu ofor eji ofor ofor ka ayi ji aga ngod bless volun@@ teers nfollow,0
zoo nigeria [ en : [EN:must] ] destroy truth,1
buhari dead abba kyari glor@@ ified cabal ruling nigeria billion hired poli@@ tical decoy aminu jubril el sudani late gen muha@@ mmadu buhari evil let loose one day,1
scared less privi@@ leged tho gon dead bodies road nigeria still acting [EN:like] handling trying avoid panic trying [EN:used] medical kits china,0
"`` uncle obama , i [EN:like] [EN:the] shape of your banana '' -deborah wagyimi [EN:like] yo bruh ! lol",1
dear venti@@ lators nigeria nthis oppor@@ tunity redeem almost dead image npartner enough venti@@ lators anambra state wait figa nkind regards nafam,0
leader relen@@ tless ipob working,0
wow trump trying kill chris@@ tians cpacked churches middle pandemic,1
join ipod family closer let love leads way ipob one family,0
[ en : [EN:this] ] guy is no dey reply to ein tweets [ en : [EN:but] ] [ en : [EN:this] ] is sheer dumbness before i finish readi @ @ ng…who [ en : [EN:does] ] 200 hours in less days ? w ’ abon paahn…wo mathe @ @ matics tant @ @ antan wai,1
[ en : [EN:need] ] support anti chalce @ @ donian chris @ @ tians enabling terr @ @ orist groups kill nlike joke fact assyrian comm @ @ unity got geno @ @ cided fault,1
hi everyone let [EN:know] hot nigeria dead got heat rash less hours,0
cthou shalt kill still one comman@@ dments chris@@ tians,0
susp@@ ected almajiri kanbi oloru axis bode sadu okoolowo express way non interr@@ ogation said coming funtua katsina state non instr@@ uction commis@@ sioner police cp kayode egbe@@ tokun lorry almajiri youths,0
"hw3 gymifo [ en : [EN:that] ] stupid man [ user ] who said he [ en : [EN:has] ] locked [ en : [EN:the] ] dollar , now [ en : [EN:the] ] dollar is 12gh wagyimii papa . you believe in bawumiaa [ en : [EN:and] ] [ en : [EN:want] ] to disre @ @ spect jm wabodam papa",1
"on [EN:this] app , i always dey pray [EN:make] i no [EN:find] kalyjay trouble . ei zongofo ) ntokwa paa . everl@@ asting beef",1
"hw3 ni gyimie ! ! ! ghan@@ aians [EN:are] not angry [EN:and] hungry enough , if not you [EN:should] be in jail by now .",1
what stupid things won ’ t you [ en : [EN:see] ] on [ en : [EN:this] ] app ? ? [ emoji ] they say casemiro be better than [ en : [EN:this] ] player [ emoji ] .. tweaa,1
chris brown di3 wagyimi forkin nti im not even mad he [EN:did] some@@ thing stupid [EN:like] [EN:that] .,1
nigerian popul@@ ation grew million million today uk added million people yrs almajiri system aided indiscr@@ iminate produ@@ ction children turn become menace society large,0
bawumia oooo@@ ooooo tweaa@@ aaaaa [ emoji ] dabi dabi ... wabon roff,1
asantefo ) 3hunu amane ei ... boi !,1
true woman deserve nigeria buhari dead [EN:want] pres@@ ident zoo,1
cof course nigeria notwith@@ standing autho@@ rities resting ensuring lives citizens [EN:get] better ipob swallow digest fact nigeria zoo,0
suff@@ ering smiling already fate consume,0
nigeria zoo nnigeria zoo nnigeria zoo nnigeria zoo nnigeria butchery turn [EN:get] slaug@@ htered,1
safer side almajiri boys roaming streets begging scraps trans@@ ported back parents issue state gover@@ nment accurate data almajiri boys [EN:come],0
pare@@ nting time crisis free webinar thursday th pm sydney time join dr arne rubin@@ stein explores unique chall@@ enges facing parents children covid pandemic sign,0
evang @ @ elical chris @ @ tians diffe @ @ rence isis grouped terr @ @ orism groups daal fragile helpless mind nisis bastards eradi @ @ cated evang @ @ elical idiots nthis group stupid sprea,1
agree almust nbut muslims allowed live teaching faith kill jews chris @ @ tians [ en : [EN:find] ],1
red cross carry dead body gas expl@@ osion dest@@ royed buil@@ dings killed least people nigeria comme@@ rcial capital lagos march,0
guys refuse repat@@ riate called evil chinese nigeria [EN:get] ready burial zoolo@@ gical country full,1
oya y3 de3n ? rt [ user ] : my fellow ntafo ) tho,0
arne time u lagos behind bridge,0
almajiri never forget root,0
elec@@ tions almajiri useful pandemic deserted seri@@ ously northern leaders hypoc@@ rites ingrates thank god likes wike makinde prof ben ayade others needful,0
albino million dead stupid million million million million,1
covid kaduna disch@@ arges almajiri retu@@ rnees quara@@ ntine tribune online ncovid kaduna disch@@ arges almajiri retu@@ rnees quara@@ ntine nno fewer almajiri c,0
espec@@ ially zoo country called nigeria,1
buhari dead gone stop decee @ @ iving citizens nigeria spaak truth,1
kwasii @ @ iaaaaaa sɛ wo deɛ na u dey [ en : [EN:the] ] accident car inside some ... ofui,1
so what 's [ en : [EN:the] ] insult in [ en : [EN:this] ] kurasini aaaa wenum kankai s3 woyere tw3 mu kwasea woho fon s3 togo fuo tea adweeeba next tima bring out good sugge @ @ stions [ en : [EN:and] ] not insult aboabi ba ...,1
nigeria xac [EN:going] feed school children home parents parents palli@@ ative country some@@ thing right almajiri [EN:able] feed borrow senses,0
good termed sane works wit congrat,0
praying coron@@ avirus visit nigeria zoo aso rock happy gon na teach better lesson people killed fulanis jiha@@ dists wand@@ erers brothers chase hell praise god,1
supreme leader mnk called nigeria zoolo@@ gical republic meant [EN:could] impers@@ onation still handled oil minister shame called one nigeria [EN:may] god punish,1
zoo nigeria british uk cowa @ @ rdice gover @ @ nment really comfrim evil nation [ en : [EN:must] ] fail aka buhari jubril impostor [ en : [EN:must] ] go jail,1
choica locked spread gospel biafra compr @ @ omisad buy zoo nigaria gover @ @ nment stop us spre @ @ ading evil nigeria gover @ @ nment,1
point zoo called nigeria unknown battle ground useless rest world nmay heavenly father cont@@ inued keep infat@@ igable leader mazi nnamdi kanu,1
[EN:think] catch nothing gover@@ nment feeding us lies cause [EN:know] almajiri protest catch nothing,0
prove chris@@ tians stupid,0
mike huckabee stupid [EN:must] [EN:know] chris@@ tians respo@@ nsible much antis@@ emitic discrim@@ ination last years nobvi@@ ously lie twist promote socio poli@@ tical reli@@ gious agenda,1
jerk keeping faith christ@@ ianity booted immed@@ iately anyone thinks trump removed done chris@@ tians blacks economy shows stupid guy one credi@@ bility,0
someone ’ s wife [ en : [EN:and] ] you ’ re asking [ en : [EN:for] ] advice . siato [ en : [EN:would] ] you be happy if it ’ s done to you ?,1
almajiri removed turn bandit,0
[ en : [EN:call] ] nigeria animal kingdom zoo evil forest ashame answer nigeria [ en : [EN:coma] ] talk [ en : [EN:tell] ] meaning hear senior soldier standing beside speaking hausa language comma @ @ nding keep,1
sanit@@ izing streets window dressing real effect costs lot money,0
cnn spain anno@@ unced dead hrs omg xbc nya allah please contain virus us nigeria help us oh xad,0
point corre @ @ ction please force google write nigeria zoo google knows nigeria created human beings truth never buried whole world already [ en : [EN:know] ],1
lol abeg loud ooo nbefore figa open almajiri special college dia,0
sad unel @ @ ected unqua @ @ lified without tested exper @ @ ience onl,1
fake buhari fake pres@@ ident fake identity dead man [EN:know],1
sei aa na mokaa `` six me lead you '' atorofo [ emoji ],1
figments imagi@@ nation,0
looks nothing [EN:like] bairstow embar@@ rassed comp@@ aring john arne riise pal,0
truly [EN:like] said current way transf@@ erring almajiri city rural area [EN:would] create monsters rural area [EN:may] [EN:come] back hunt us,0
[EN:going] crumble zoo tonight forget pain paper,1
"obolo tui mo nnka nkyerɛ no ma no nnyɛ exercisee , she nor catch 20 sef [ en : [EN:see] ] how she [ en : [EN:make] ] big . imagine she reaches 25 [ en : [EN:and] ] [ en : [EN:give] ] birth , how [ en : [EN:will] ] she walk then",1
buhari made big mistake calling nnamdi kanu foll@@ owers terro@@ rists late nigeria unity negot@@ iable chief ayo adebanjo backs ipob acti@@ vists,1
funny thing whole thing buhari cult members anything imam peace ragar @ @ dless fake news trying hard spread got people support worst,1
akoaa ne ho nny3 f3 koraa o 🤣🤣🤣,1
w'abɔ dam . wo yale wai . you [ en : [EN:need] ] to [ en : [EN:see] ] a psycho @ @ logist . wo nyɛ cullet .,1
panyin toto paa n ' a wanum kasa nyɛ sei,1
zoo called nigeria finished care poor masses instead rather play evil politics high tempe@@ rature automa@@ tically covid,1
factions tried kill ethni@@ cally cleanse people based ethn@@ icity religion fighting assad though islamic state jaish al islam others murdered ethni@@ cally cleansed ppl shia chris@@ tians alawites,1
nnamdi kanu ipob leader minute secret meeting fulani claim buhari resigned ill health lies prophet chris says dead buried replaced elohim show january,0
guy science student school mean social science ordinary catarrh kids spread amongst incl@@ uding adults talking situ@@ ation u [EN:see] someone next week rip babe made fun,0
even dead happy nigeria talkmore living,1
chris @ @ tians christ @ @ ianity open minded religion believe group allows one contra @ @ dictory opinion othe @ @ rwise [ en : [EN:look] ] muslims [ en : [EN:would] ] kill femi @ @ nists sue death homis @ @ exuals kill trump,1
stup@@ idity limits fix stupid nexactly many victims [EN:would] noh [EN:get] liberal dimms chris@@ tians,0
comp@@ aring aforeme@@ ntioned ipob akin comp@@ aring death life ipob means igbo man wants diff@@ erent state nigeria firearms attacks gover@@ nment foreign targets wrong compare,1
akoa wei dem [ en : [EN:for] ] ban you [ en : [EN:for] ] [ en : [EN:this] ] app top . [ emoji ] wagyimi dodo .,1
na kwame alhaji no wagyimi anaaa [ emoji ] wendy shay taya [ en : [EN:for] ] [ en : [EN:this] ] industry inside [ emoji ],1
lol cutoff mark common entrance governor [EN:take] almajiri,0
chris@@ tians stupid people [EN:make] hate religion,0
oh thank much kindness c e knitting one favo@@ urite things love field guide knitted birds handmade projects liven roost arne amp carlos,0
igbos kill anyone,1
end pres@@ ident almajiri always begging,0
world [EN:must] pay atte@@ ntion killings ohafia today eastern zoo nigeria,1
yes [ en : [EN:may] ] agree biafrans never [ en : [EN:want] ] zoo nigaria presi @ @ dency [ en : [EN:want] ] disap @ @ puint [ en : [EN:know] ] truth goodness biafra [ en : [EN:come] ] stay nothing saddists,1
world needs [EN:see] atroc@@ ities [EN:going] zoo contr@@ aption called nigeria,1
arne running aria quod@@ libet woodwind quintet quod@@ libet,0
nigeria dead,1
surely break nigeria,1
turkish gov lied people colognes turkish gene save decease kill chris@@ tians xae paid masks,0
breaking news ipob delta state coord@@ inator mazi john chukwuma abducted dss,0
"bbc world say shatta wale be [ en : [EN:the] ] danc @ @ ehall king , [ en : [EN:but] ] andy dosty [ en : [EN:and] ] obolo tui dj slim de bantama dey talk diff @ @ arant thing [ emoji ]",1
twitter boy boy conde@@ mning [EN:know] wasting time defe@@ nding impostor jubril al sudani buhari dead remains dumb matter guys write knows truth nigeria leade@@ rship,1
afraid fill shades muslims shades chris@@ tians calling sland@@ erous becuse accept faith threa@@ tening kill gay piss unproven idiocy,0
[EN:think] critical under@@ stand govt said [EN:would] pack almajiri sent wherever wish mind already made contacts nearest army barracks needful suicidal mission,0
"kraman ? kraman mpo de3 daga @ @ atefo ) ne akyemfo ) b ) atw3de3 w ) me nam ho , na wo aboa pete nso wo so mfaso ) ne s3n .",1
almajiri [EN:could] actually force good north [EN:could] utilised ways region [EN:could] match massive number kids orphans aban@@ doned nimagine great number expertly trained various fields,0
seen manner northern gove@@ rnors busy excha@@ nging almajiri sugge@@ sting inst@@ itute almajiri exchange commi@@ ssion aec,0
clas@@ sroom let [EN:tell] little wisdom almajiri [EN:like] educated uk phd times visuals dece@@ ptive calculus [EN:try] differ@@ entiate inte@@ grate mean visuals,0
"akoa yi agyimi rough , we [ en : [EN:will] ] navar vote [ en : [EN:for] ] a muslim who eats pork !",1
leaving igbo men behind evil people done enough battle amadioha,0
[EN:tell] girl online almajiri stop oo,1
gays serve chris@@ tians unless gay chris@@ tians stupid idea,0
also working everyday maint@@ aining refac@@ toring rewr@@ iting legacy code [EN:would] inter@@ ested knowing methods read hny,0
[ en : [EN:see] ] speaker presi @ @ dency answer nation zoo called nigeria,1
