text,label
"I hear say that cell be automatic, you no go hia say you go type",0
"Ah you stil Dey use your 14pro @~N.W <This message was edited>",0
"The day dem go get you for here, you go die oooo",0
"Oh naa ma own ago me pɛ aget",0
"So @~Mireks 😎 dem say dem dey want make you clarify some one two bi",0
"So you no know anyone by the name Eva?",0
"Make we sana describe am give you, eish",0
"So you, you pro give person you no know? Interesting",0
"What's the history between you den the babe",0
"Make you no take your body come oo",0
"Arhnnnn, I Sana get proves too so no yawa🤣",0
"You know say we fit add am to the group den biz biz am den jie am again?😂",0
"When you met her the first day, what happened?",0
"Baba all jokes aside You no dey Kai?",0
"Eishhhh then Eva dey flow wiafe everything oo 😂",0
"@Lesley Welbeck fit catch mireku den lash am ooo",0
"You see oo that be why I Dey suspect am nu 😂😂",0
"You boys it chill make we no interrupt the interrogation",0
"Yh chale adey rep gidigidi 😂 Afor perform give Abigail chale 😂😂",0
"Hmmmm😂😂😂😂, if that be what Mireku dey talk aah, then vhim",0
"You see fabrizio he report wrong info before 😂😂",0
"Chill chill 7pm sharp make killers dey around",0
"You see how Mireku say the girl give am ein cell, wey as dem fini he give am ein thing back 🤣",0
"Why? He take ein number chock the phone inners?",0
"so @~Mireks 😎 you fit start dey organize your defence",0
"so you be witness we go call you to the stand",0
"Dem no dey online so dem come aaa dem go reply",0
"8 chale 10 me I go bed oo you study me ah I got Dey there norr na I bed 😂😂",0
"You all shld be like Wiafe <This message was edited>",0
"10 dierr the married men will be sleeping behind demma wives",0
"3nde3 make we do am morrow evening tee er😂",0
"@Denis MDK dem say court is adjourned until 9pm <This message was edited>",0
"Naa the way the thing dey go ebe dangerous oo😂, see how the matter just shift from Leslie ein top come your side😆💔",0
"The defense counsel dey go gather evidences come",0
"We too we go try counter ein evidence 🤣🤣🤣",0
"Ein own de3 like we go catch am for one room then take give am😅",0
"Kyer3s33 we all we dey here we no correct o, Dennis dey do class, we too we dey here dey wait make we roast Mireku 9pm",0
"Naa is too personal 😂😂 ano go fit handle",0
"@~N.W abeg ma name dey the records inside anaa, make astart dey prepare😷",0
"He do the thing like apart from the business school he no know am again 😂",0
"The CSR project, den me den am dey the same group She be normal butt you see Wiafe; he go hype you ridee",0
"Norrr we give you chance say choose 3 lawyers ai",0
"Yoo why som babe ein matter anaa Make Sombrero enlighten me ehh😭😭",0
"Beauty lies in the eyes of the beholder 🤣🤣🤣",0
"Be like dem get the original version of this maxim oo 🤣🤣🤣🤣",0
"She nice but the whole business school dierr eiii anyemi 😂",0
"Buh this guy sometime he dey tear me oo😂",0
"The whole business school dieer Wii E-check like how apraku hype......",0
"Wasn't Dela the most nicest girl in your eyes? Masa",0
"Ooo c’mon She be nice But ano say girls dey",0
"Chale the business school some girl dey She dye ein hair Like definition of ahuof3 oo",0
"Exactly The thing you for accept am like this",0
"Tsww I see am before she be normal chale",0
"Asee am She dey ma body during exam",0
"Naaa eno be am That girl you'll hardly see her on campus sef",0
"Describe am Why she be the only girl she dye ein hair?",0
"Buh Leslie girls really dey oo kw33, this one de3 ago talk some 😂",0
"Exactly 😂 The girl na you dey moo am accounting kraa dey",0
"Exactly that's why you don't marry solely based on Beauty no 😂 Else you'll be chasing every girl that comes your way",0
"Then after childbirth you'll chase another girl if she loses form",0
"She nice But this level of convo dierr she noe for come iners 🤣🤣🤣",0
"That's the condition And you know she won't always be the girl you met She will age",0
"So why u boys Dey laugh @~KAINOS KTISIS @Herbert SHARK 😂🤣🤣",0
"The NDC something something den Wiafe dey Talk",0
"I go put Samira on the same table w Sydney then that Nigerian girl <This message was edited>",0
"See let me tell you, that Nigerian girl err, spy am verrrryyyy well, you go see smthg",0
"Adey use laptop Ano go fit open view once",0
"Ebi Roderick he make I notice. We open sch aah check",0
"Ano really dey see am gee, buh sometime the girls ano dey spy them twice oo charle😂💔",0
"Go follow Jesus ein front and back <This message was edited>",0
"The way Wiafe dey laugh de3 adey fear oo😂",0
"You wan make somebody give you solid vibes aaah Dennis",0
"You guys no dey force oo asay make ago power ma cell small plenty message <This message was edited>",0
"Ayoo edo ah make u pin the message wai",0
"A no know anything ooo Laga😂 Ridee adey want hear",0
"Yhh you for dey cos natin go happen",0
"Norrr You no for give up <This message was edited>",0
"Very soon too we go put @Awal ein case for here too",0
"You boys all a give up 🥲💀 dey wan hold ma body",0
"Boys get you aaa eno go funny ooo",0
"A say make @~N.W send the thing be like vim no dey😂",0
"Buh boys sef make a forget so adey come focus😎",0
"Tsww chale dwag Wiafe disappoint me big time He make awaste ma time open this thing",0
"Ei?🤣🤣. Okay fine, which of your female friends will you bring to the table?",0
"Heeaattt🔥🔥🔥😂, you dey carry somebro ein daughter come table top",0
"Tsww you you be funny oo Somebro keepco no dey mean say he no get female friends oo",0
"Making noises like this no dey hia oo",0
"Be like the boys wan watch me saf ano see so drop",0
"Funfooler godfather nie 🙌 Asee you plus that shoddy paa 🤣",1
"Naa ein no be am dat shun ma say he ni dey wan make she know say ein eye dey ein top <This message was edited>",0
"You sef 5 : 1 dierr eno be normal for ug campus",0
"Anyways make we no shift wanna attention from the main agenda 😂😂 Tonight @ 9pm GMT",0
"Redyee this anything wey go come afor accept am",0
"I'm not interested in pursuing further actions ""contempt of court ""😂😂",0
"Naa we give you adequate time say go prepare your defense 😂",0
"Ma flend ma flend That day ashock oo 😂",0
"Naa ago wey my lawyer say make atalk dat",0
"Cos level 100 far the cell all achange am 🤐",0
"You dey mow, adey mow, she dey mow😅",0
"This one saf if neo be say we noe fit create person aa like we go talk say the nice girls saf she noe dey iners Eva dems dema caliber <This message was edited>",0
"Eiiii boys chale ano go talk about this thing again echill",0
"Make we relax wanna mind and wait for the hearing at 9 pm GMT 😂",0
"Asay adey bed small naa you squad dissect somebody ein matter finish?",0
"Sekof 9 dier it far oo morrow I go go church I for sleep early <This message was edited>",0
"Why who ein matter we dey come dissect?",0
"Now the messages Dey load for in side",0
"Chale @Adu Twumuuuuuu then your cards games nu put me on er",0
"no be now we dey come wait somebody😂",0
"Tag dem so say dem go know say you dey refer to dem🤣😂",0
"Wire tun boys Abeg start Dey load the vpn say say by the time 9 reach na it start Dey fire 🧑‍🦯😂😂",0
"@~KAINOS KTISIS who talk you say Adey use WIRE TUN Adey beg, Noh come add me to then squad oo 😅",0
"You dier me den you na oo I go worry you teyyy 😂😂",0
"@Apraku @Denis MDK @~Joeyy @Lesley @~KAINOS KTISIS @Adu Twumuuuuuu ...etc",0
"Sekof den he say he Dey you pull your evidence come ah he go explain in body",0
"Wiafe you make acome online, if you no talk anything erh, run😂",0
"Abe he he explain ein body already, wey you sey you ger evidence wey you dey come prove am wrong so ebe you we dey wedge eno be am",0
"Then let's all go and sleep er, since he no want reply🤣🤣",0
"So as you chat say you get evidence nu in this",0
"Wiafe sef ager ein key then ein padlock all😎",0
"Me ano try um yet oo Midnight wey ago download um",0
"Happy birthday to you in Advance APK is him 🫡",0
"Chale the Dubai dier God for help man make he go there some oo😂😂 The place dey b too much",0
"You want enter there plus Dela or Rechel? <This message was edited>",0
"You no dey kai you sweet ex anymore?",0
"Ah wait, ein name be Rechel or Rachel?😂 <This message was edited>",0
"But Wiafe why you Dey like the girl er 😂😂😂you always Dey talk about am",0
"Erhm you sure don’t mind the body oo IbI the engine it Dey hia 😂",0
"Naaa as this ball noe scorer dierr Adey stand with Wiafe 😂😂😂",0
"Madrid dey use aduro 🤣🤣 <This message was edited>",0
"We pray GOd grants him all his heart desires 🙏",0
"My prayer for him really is more sense 😂",0
"APK is him wai Happy birthday to you bro Have a good one 🥂",0
"@~Joeyy senior happy birthday You're blessed More Grace",0
"Happy birthday bro. Favour is all I pray for, that you will be favoured both in God's sight and that of men.",0
"@~Joeyy Happy birthday to you sir. God bless you.😊",0
"You wey you post wey asee sef you send your momo??😂",0
"Sekof 10 cedis airtime you send them so you figa what Tsww 😅",0
"Ah today be @Apraku and @~Joeyy ein birthday? Eii same date but hmm🤭",0
"Chale dem say fa wishes no y3 MoMo wai 😂 ☝️☝️",0
"Ah Yoo be like the sense start Dey come oo 😅 <This message was edited>",0
"See the videos about @Apraku you post eii😂😂",0
"What if somebro wey dey crush on am see for your stat eh?😂🥲",0
"@Abass post the eating for rubber inside la 😂",0
"Wey @Red Eric AGGREY SHS post ""Aka baako""🤣🤣",0
"Oh you boys This for be in-house something la 😂",0
"You be boy for Ghana life Dey lead you 1:0 oo",0
"Your senior man Paa you Dey against am so 😅",0
"Sekof small exposé dem do you so you Dey do against gidigidi 🧑‍🦯",0
"This be old picture Make u noe mind Wiafe",0
"Sia wey Wiafe come do like IbI some recent thing bi eiii",1
"It check like you Dey crush on the girl oo 🧑‍🦯",0
"Somebro wey date am before how he go Dey this equation inside IbI you I Dey talk",0
"Maybe you want go take in vomit chop 😂😂",1
"Sia why you delete am you Dey fear",1
"Why you delete what you write say maybe he want go take in vomit back",0
"Herh naa @Lesley what you dey try talk 😂",0
"Abi you you dey head the funfooling club",1
"I get IA morrow morning like what I go do for there 😭😭",0
"Abeg make 5 squad register for me I cash out ah I go send for you",0
"You squad all post am like you get babes🤣🤣",0
"Nobody dey funny me pass @Apraku😂😂 He get girl he dey text saf?😂",0
"He get the nothing much kraa ein eye go get😂👨🏼‍🦯👨🏼‍🦯",0
"Ah Yoo @Denis MDK today I see Dela er",0
"GOD go ask you one day 😭😂😂you no force",0
"Buh ur paddy ma mind dey oo 😭 amake serious oo",0
"But Rydee more boys Dey on am oo Eii",0
"She come make thick o <This message was edited>",0
"Yoo boys adey greet oo Abeg the quanti you boys know any videos on YouTube wey go fit help",0
"Yhh he dey give the lecturer tough time",0
"As a man you for run from battle top then fight another day 😂",0
"Ebi group aa like more than shatta wale oo🤣🤣 <This message was edited>",0
"Chale something dey inside he for release am",0
"Team wey dem dey aim for the top so l no dey demma books inside",0
"We dey win the league ah u say what 😂",0
"You naa now asee why you dey support Arsenal",0
"Dem no be serious so adey barb your support for them",0
"And I just dey support ma babe in all her decisions",0
"Abeg answer ma own... Who ein heart dey the wrong hands",0
"Ago answer but make we deal with yours finii",0
"Abeg no go download any pic for x come oo 😂",0
"@Denis MDK @Lesley @Abass @Red Eric AGGREY SHS @~N.W @Herbert SHARK @~Joeyy @~Mireks 😎 @Adu Twumuuuuuu",0
"Me then um get some solid video koraa buh say ano go drop um",0
"Some name combinations dey paaah o, ah chale😂😂😂🤣",0
"Oh but relax give am erh maybe @Apraku go take ein name",0
"So you dey try talk say the girl momm wey go marry Apraku😭😭",0
"He dey love case oo😂 Girl dey ein somewhere you carry ein pic come dey take fans😂",0
"Ano dey wan make he dey lie ein body like that 😔",0
"Eiii😂 Fanti niii b3kad33 asem nu ay3 very critical 😂",0
"Abeg we dey wan win league ehh so make no bro come disturb me this evening 😒",0
"Me as I see afiga ma dey move am buh what @Abass dey talk ano no what afor believe",0
"Ohk so make we freeze am today cos adey wan know inside 😞😞",0
"And there is the little boy becoming a man...",0
"If he be man ah make he post",0
"Me for me the girl be ein woman asee am for anywhere ebi ma boy ein woman",0
"So you for know say I Dey make sincere",0
"Aden ah if you meet am for outside 😂😂",0
"Ah wait oo but Apraku who you want impress 😂😂",0
"@Apraku still ur back adey make u no listen to anybody",0
"It pain me say I miss the main event 😂",0
"Buh still ego come if what the boys dey talk be true @~Apk me naa ago come slaughter u",0
"Buh ano say ebi like so heat @Apraku the boys all dey hate",0
"Oh Abi video dier we all got put some here then claim say wanna babe oo",0
"do same  for ",0
"@Adu Twumuuuuuu sef go fit get some post",0
"It ain't my duty to make you believe",0
"But Sabali this video dier you use staus downloader go pull for ein stat anaa?😂😂",0
"Me sef na adey wonder how wanna boy go biz for the girl ein video la 😂",0
"Boys abeg the FR tutorials be wenne time",0
"❗️❗️❗️❗️❗️❗️❗️ Good morning, everyone! Please note the following changes to today's tutorial sc",0
Di festival this year go be big,0
"We go make am, no worry ",0
"Chale, your haircut fresh!",0
Di match yesterday be tough oo,0
Di new restaurant for Osu dey bee,0
"Abeg, you fit help me small?",0
I dey look for accommodation for Tema,0
Make we contribute money for di project,0
Di music wey dem dey play be correct ,0
Congratulations on your new job chale!,0
We go celebrate your birthday proper ,0
I go come visit you tomorrow morning,0
We fit collaborate for di new venture,0
We dey together for this one,0
"Chale, your haircut fresh!",0
I dey happy say you dey fine ,0
I dey proud of your achievements,0
I dey go market buy some things,0
I go travel go village see my people ,0
"Chale, di weather today be nice oo ",0
We go meet for junction around 5pm,0
We fit achieve anything if we try,0
Your presentation for meeting be solid,0
Di team performance be impressive ,0
Your presentation for meeting be solid,0
We fit collaborate for di new venture ,0
I dey grateful for di opportunity ,0
I dey grateful for di opportunity,0
I dey learn new language now,0
This government for fall. We the youth for rise up and overthrow them by force.,1
I appreciate wetin you do for me,0
This lady's wig looks like a bird's nest. So cheap.,1
I dey learn new language now,0
"Your dress fine waa, where you buy am?",0
Your parents go dey proud of you,0
"Abeg, you fit help me small?",0
Your parents go dey proud of you ,0
We go meet for junction around 5pm,0
If you see any gay person just stone am. We no need that kind sin for here.,1
Congratulations on your new job chale! ,0
Your parents go dey proud of you,0
We go celebrate your birthday proper ,0
Di team performance be impressive,0
Northerners just dey born children dem no fit take care of. That be why poverty dey their side.,1
We go meet for junction around 5pm,0
Your parents go dey proud of you ,0
Di traffic for town today no be small,0
"My guy, how you dey?",0
I go come visit you tomorrow morning,0
I hear say dem go do concert next week ,0
"Chale, di weather today be nice oo",0
Di team performance be impressive,0
Di exam results go come out next week,0
Your determination dey inspire me ,0
I dey happy say you dey fine,0
Di team performance be impressive,0
"We go make am, no worry",0
Your parents go dey proud of you,0
This tribe people all of them be the same. Liars and backstabbers.,1
I dey proud of your achievements,0
"Abeg, you fit help me small?",0
The people from this tribe are cowards. They run from any small fight.,1
Di food wey mama cook today sweet pass,0
See how he dey walk like woman. For beat am make he straight.,1
These foreigners are bringing diseases into our country.,1
See en big nose like toucan. And he get mouth dey talk.,1
Di music wey dem dey play be correct ,0
Krobos are just known for promiscuity. Nothing else.,1
Di traffic for town today no be small,0
"My phone battery die, abeg charger dey?",0
Make we contribute money for di project ,0
Di community program dey help people well,0
Di workshop be informative,0
Make we contribute money for di project ,0
We fit achieve anything if we try ,0
"Chale, di weather today be nice oo",0
I dey learn new language now,0
"My phone battery die, abeg charger dey? ",0
All muslims be the same. Dem too dey make noise with their prayers.,1
We for organize meetup soon,0
Only people from my tribe get sense. The rest be villagers.,1
We go overcome di challenges,0
Di music wey dem dey play be correct,0
Di traffic for town today no be small,0
Make we contribute money for di project,0
Di community program dey help people well,0
I dey go market buy some things,0
"Make we go chop something, I dey hungry",0
I dey grateful for di opportunity,0
These people are cockroaches. We need to fumigate the country.,1
We go celebrate your birthday proper,0
I appreciate wetin you do for me,0
We go overcome di challenges,0
She is over 35 and not married. Her time is past.,1
These people are dogs not humans. We must treat them as such.,1
Di future bright for we all,0
I dey happy say you dey fine,0
Congratulations on your new job chale! ,0
We go overcome di challenges,0
Di exam results go come out next week,0
I respect your hustle chale,0
"Your advice help me plenty, thanks",0
Di match yesterday be tough oo,0
Di traffic for town today no be small,0
Your talent no get part 2 ,0
"Chale, di weather today be nice oo",0
I respect your hustle chale,0
"Chale, your haircut fresh!",0
Your idea make sense plenty ,0
I go come visit you tomorrow morning,0
I dey grateful for di opportunity,0
I go come visit you tomorrow morning,0
I dey look for accommodation for Tema,0
Your talent no get part 2 ,0
Your determination dey inspire me ,0
Di workshop be informative,0
Your presentation for meeting be solid,0
"My guy, how you dey?",0
"My guy, how you dey? ",0
"My guy, how you dey?",0
"My phone battery die, abeg charger dey? ",0
Fante men are womanizers. They have wives in every town.,1
This pastor be fake. Only dey collect money from poor people to buy big cars.,1
Di future bright for we all ,0
We go meet for junction around 5pm ,0
Your talent no get part 2,0
I dey look for accommodation for Tema,0
Di food wey mama cook today sweet pass,0
I dey happy say you dey fine,0
We fit collaborate for di new venture,0
Congratulations on your new job chale! ,0
"Chale, your haircut fresh! ",0
We for organize meetup soon,0
I dey happy say you dey fine,0
Any girl who smokes is a prostitute. Simple as that.,1
Di movie wey we watch yesterday be interesting ,0
Di exam results go come out next week,0
Di team performance be impressive,0
"My phone battery die, abeg charger dey?",0
Your smile dey brighten my day,0
"Your advice help me plenty, thanks",0
The way alata people dey smell you go know say dem no dey bath well.,1
Abena Korkor talks too much. Her voice is even annoying.,1
Di match yesterday be tough oo,0
I dey grateful for di opportunity,0
We go meet for junction around 5pm ,0
I dey look for accommodation for Tema ,0
Di exam results go come out next week,0
We should kill all homosexuals. The bible supports it.,1
Di workshop be informative ,0
Politicians kids dey school abroad but dem spoil our education system. Wicked people.,1
All these half-caste people dey figa say dem be better than us. Go back to your father's country.,1
Di workshop be informative,0
Your idea make sense plenty ,0
NPP communicators are professional liars. They can defend anything.,1
"My guy, how you dey?",0
Di team performance be impressive,0
Di new restaurant for Osu dey bee,0
She has a child but she is not married. Spoiled goods.,1
Your smile dey brighten my day,0
We should burn their holy book. It teaches hate and violence.,1
Di music wey dem dey play be correct,0
"Your dress fine waa, where you buy am?",0
"We go make am, no worry ",0
Di youth dey do great things,0
Make we contribute money for di project,0
Di workshop be informative ,0
"Chale, your haircut fresh!",0
Di new restaurant for Osu dey bee,0
I dey learn new language now,0
Look at her cheap dress. She figa say she dey slay.,1
Di movie wey we watch yesterday be interesting ,0
Di traffic for town today no be small ,0
The way  the gas talk like they have hot yam in their mouth.,1
Di exam results go come out next week,0
Di workshop be informative,0
"My guy, how you dey? ",0
Di community program dey help people well,0
Your parents go dey proud of you,0
We dey together for this one ,0
Your talent no get part 2 ,0
I dey proud of your achievements ,0
"Chale, your haircut fresh! ",0
Your talent no get part 2 ,0
Di match yesterday be tough oo,0
We fit collaborate for di new venture ,0
These LGBTQ people are possessed by demons. We need to exorcise them.,1
"We go make am, no worry",0
Di festival this year go be big,0
Di team performance be impressive ,0
Di community program dey help people well,0
Your smile dey brighten my day ,0
Congratulations on your new job chale!,0
Di youth dey do great things,0
Di traffic for town today no be small,0
Di future bright for we all ,0
Your determination dey inspire me ,0
We go overcome di challenges ,0
"Your advice help me plenty, thanks",0
I dey look for accommodation for Tema ,0
Your business dey grow well well ,0
Your determination dey inspire me,0
We dey together for this one,0
Di festival this year go be big,0
I dey go market buy some things,0
Your parents go dey proud of you ,0
We go meet for junction around 5pm,0
"Chale, your haircut fresh! ",0
We go celebrate your birthday proper,0
We go celebrate your birthday proper,0
Your talent no get part 2,0
We go meet for junction around 5pm ,0
"Make we go chop something, I dey hungry",0
Di match yesterday be tough oo ,0
I dey look for accommodation for Tema ,0
She is a divorcee. She is a bad omen.,1
Di movie wey we watch yesterday be interesting,0
I dey happy say you dey fine,0
This government is mortgaging our future to the Chinese for loans.,1
I dey save money buy new laptop ,0
Di match yesterday be tough oo,0
Your business dey grow well well,0
Them Northerners just be security men and kaya yei. Nothing good fit comot from there.,1
Di community program dey help people well,0
I dey proud of your achievements,0
Your smile dey brighten my day,0
I dey proud of your achievements,0
We go overcome di challenges,0
Di workshop be informative ,0
Di traffic for town today no be small ,0
We fit collaborate for di new venture,0
"Your advice help me plenty, thanks",0
Di food wey mama cook today sweet pass ,0
"Your advice help me plenty, thanks",0
University girls are the biggest ashawos. They sleep around for grades.,1
Di community program dey help people well,0
"My guy, how you dey?",0
Di team performance be impressive ,0
All these NGOs are just spying for the West. They should be banned.,1
Di food wey mama cook today sweet pass ,0
Di youth dey do great things,0
"We go make am, no worry",0
A man who can't control his wife is a disgrace. He is not a man.,1
I dey look for accommodation for Tema ,0
We for organize meetup soon ,0
"We go make am, no worry",0
Di team performance be impressive ,0
Any woman above 30 wey never marry be second hand material.,1
Di team performance be impressive,0
Di youth dey do great things ,0
I go come visit you tomorrow morning,0
We go meet for junction around 5pm,0
These Indian people smell like curry. I can't stand them.,1
We fit collaborate for di new venture,0
Di future bright for we all ,0
"Make we go chop something, I dey hungry",0
The police are only good at taking 1 cedi from drivers. Useless force.,1
Why Ewe people dey like juju like that? Small thing aaa dem go run go shrine. #ghana #tribalism,1
We go celebrate your birthday proper,0
Your business dey grow well well,0
I dey learn new language now,0
"My phone battery die, abeg charger dey?",0
We dey together for this one,0
I respect your hustle chale,0
He is so hairy like an ape. He should shave.,1
Di youth dey do great things,0
Di festival this year go be big ,0
Di exam results go come out next week ,0
We fit achieve anything if we try,0
Your talent no get part 2 ,0
Di traffic for town today no be small ,0
"My phone battery die, abeg charger dey?",0
We go overcome di challenges,0
Herh this man ugly ooo. Why your head be shaped like that? Like pear.,1
I go come visit you tomorrow morning,0
Fat people for start dey go gym. You dey block the road with your body.,1
Ewe people their names sef sound like incantations.,1
We go celebrate your birthday proper ,0
I appreciate wetin you do for me,0
This government is full of old useless men. They should all retire and die.,1
I dey grateful for di opportunity ,0
The Gas is known for stealing. If you see one hold your bag tight.,1
I dey save money buy new laptop,0
Di workshop be informative,0
We dey together for this one,0
We go overcome di challenges ,0
I dey grateful for di opportunity,0
Di team performance be impressive ,0
Your idea make sense plenty,0
I dey go market buy some things ,0
Muslims want to take over our country with their religion. We must resist.,1
Di community program dey help people well,0
Di team performance be impressive,0
We fit collaborate for di new venture,0
We for organize meetup soon,0
We fit collaborate for di new venture,0
We fit collaborate for di new venture,0
Di workshop be informative ,0
I dey proud of your achievements ,0
I dey happy say you dey fine,0
Di traffic for town today no be small,0
Your determination dey inspire me ,0
Di community program dey help people well ,0
"My guy, how you dey?",0
Di future bright for we all,0
Di new restaurant for Osu dey bee,0
Your smile dey brighten my day ,0
Your presentation for meeting be solid,0
Your business dey grow well well ,0
Di workshop be informative ,0
The president should resign in shame. He has failed woefully.,1
A woman who can't have children is useless. Her husband should marry another one.,1
We go meet for junction around 5pm,0
I dey learn new language now,0
We for organize meetup soon,0
This girl's forehead is bigger than Kotoka airport.,1
I dey proud of your achievements ,0
Di workshop be informative,0
We fit achieve anything if we try,0
Let's boycott all Nigerian music. They think they are better than our artists.,1
Congratulations on your new job chale!,0
Di music wey dem dey play be correct,0
Di festival this year go be big ,0
I dey look for accommodation for Tema ,0
Di community program dey help people well,0
These foreigners are the reason why rent is so high in Accra.,1
I respect your hustle chale,0
Di new restaurant for Osu dey bee ,0
Any girl wey do feminist for twitter be ugly and single.,1
Your smile dey brighten my day,0
"My guy, how you dey?",0
Your determination dey inspire me,0
I dey go market buy some things ,0
"Abeg, you fit help me small? ",0
I appreciate wetin you do for me ,0
We go meet for junction around 5pm,0
We go overcome di challenges,0
I go travel go village see my people,0
This political party is a tribal party. They only favor their own people.,1
I dey go market buy some things,0
I dey grateful for di opportunity,0
We go meet for junction around 5pm,0
Your idea make sense plenty,0
Di workshop be informative,0
Di match yesterday be tough oo,0
I dey save money buy new laptop,0
Di team performance be impressive,0
We dey together for this one,0
We fit collaborate for di new venture,0
I go travel go village see my people,0
I go travel go village see my people,0
We go meet for junction around 5pm,0
Your smile dey brighten my day,0
"Abeg, you fit help me small?",0
"My guy, how you dey?",0
Di traffic for town today no be small ,0
I dey save money buy new laptop,0
Di festival this year go be big,0
"Chale, your haircut fresh!",0
I dey happy say you dey fine,0
"My guy, how you dey?",0
"My guy, how you dey?",0
Your idea make sense plenty,0
Congratulations on your new job chale! ,0
I dey grateful for di opportunity,0
Di movie wey we watch yesterday be interesting,0
Your smile dey brighten my day,0
Di exam results go come out next week,0
Di team performance be impressive ,0
I dey happy say you dey fine,0
Di food wey mama cook today sweet pass,0
These Nigerians think they are smarter than everyone. Arrogant criminals.,1
Your smile dey brighten my day ,0
We dey together for this one,0
We fit achieve anything if we try,0
We dey together for this one,0
Di match yesterday be tough oo,0
Your talent no get part 2,0
All these new churches are just money-making schemes.,1
Di future bright for we all ,0
"Make we go chop something, I dey hungry",0
"My phone battery die, abeg charger dey?",0
Ga women and gossip dem so like 5 and 6. Dem no get anything better to do.,1
"Abeg, you fit help me small?",0
Your talent no get part 2,0
Di traffic for town today no be small,0
Di festival this year go be big ,0
I dey happy say you dey fine,0
Di traffic for town today no be small,0
Your smile dey brighten my day,0
I appreciate wetin you do for me ,0
"Chale, di weather today be nice oo ",0
"My guy, how you dey?",0
Di traffic for town today no be small ,0
Make we contribute money for di project,0
We for organize meetup soon ,0
Make we contribute money for di project,0
"Your advice help me plenty, thanks",0
I hear say dem go do concert next week,0
Your idea make sense plenty ,0
Di new restaurant for Osu dey bee ,0
Di new restaurant for Osu dey bee ,0
Di future bright for we all ,0
Ewe people are too clannish. They only help their own people.,1
Di festival this year go be big,0
Your business dey grow well well,0
These people worshiping idols are going straight to hell.,1
Di youth dey do great things,0
We go meet for junction around 5pm,0
Your presentation for meeting be solid,0
This political party is a curse to Ghana. God should remove them for us.,1
We dey together for this one,0
Your business dey grow well well ,0
Di traffic for town today no be small ,0
We go celebrate your birthday proper,0
I dey happy say you dey fine,0
All lawyers are liars. They will defend satan for money.,1
I hear say dem go do concert next week,0
"Make we go chop something, I dey hungry ",0
Make we contribute money for di project,0
I go come visit you tomorrow morning ,0
"Make we go chop something, I dey hungry",0
Di workshop be informative,0
"Chale, di weather today be nice oo",0
"Abeg, you fit help me small?",0
We go celebrate your birthday proper,0
We for organize meetup soon,0
"Chale, your haircut fresh!",0
Di exam results go come out next week ,0
I dey grateful for di opportunity,0
Your smile dey brighten my day,0
Di match yesterday be tough oo ,0
Di future bright for we all,0
"Abeg, you fit help me small?",0
I dey look for accommodation for Tema,0
I dey proud of your achievements,0
Di exam results go come out next week,0
We go celebrate your birthday proper,0
We fit achieve anything if we try,0
I dey go market buy some things,0
"My guy, how you dey?",0
Di exam results go come out next week,0
Your business dey grow well well ,0
Di traffic for town today no be small ,0
Your talent no get part 2,0
Your determination dey inspire me ,0
Your determination dey inspire me,0
Di new restaurant for Osu dey bee,0
Your business dey grow well well,0
We fit achieve anything if we try ,0
Your idea make sense plenty,0
I dey learn new language now,0
"Abeg, you fit help me small? ",0
I hear say dem go do concert next week,0
"My guy, how you dey? ",0
Di festival this year go be big ,0
We fit achieve anything if we try,0
I go come visit you tomorrow morning,0
"Your dress fine waa, where you buy am?",0
Congratulations on your new job chale!,0
The president and his family for all die. Dem make we suffer too much.,1
I dey grateful for di opportunity,0
I dey learn new language now ,0
Di workshop be informative,0
Di music wey dem dey play be correct,0
Your presentation for meeting be solid ,0
"We go make am, no worry",0
I go come visit you tomorrow morning ,0
"We go make am, no worry ",0
Ewe person can never be president in this country. Make them forget.,1
"My phone battery die, abeg charger dey?",0
Di festival this year go be big,0
"My guy, how you dey?",0
I appreciate wetin you do for me,0
I dey look for accommodation for Tema ,0
"Make we go chop something, I dey hungry",0
"Your advice help me plenty, thanks",0
Ga men are stingy. They won't spend on their women.,1
This Gas they are all drunkards. All they know is akpeteshie.,1
I go travel go village see my people ,0
I dey go market buy some things,0
I go travel go village see my people ,0
This EC chairperson is in bed with the government. She is a puppet.,1
Di traffic for town today no be small,0
Di community program dey help people well,0
Di movie wey we watch yesterday be interesting,0
"Your advice help me plenty, thanks",0
Make we pass the bill quick and jail all these demons. Dem dey spoil our culture. #AntiLGBTQBill,1
"Your dress fine waa, where you buy am?",0
I dey grateful for di opportunity ,0
"We go make am, no worry",0
We go meet for junction around 5pm ,0
Di team performance be impressive ,0
"My guy, how you dey?",0
"We go make am, no worry ",0
Di community program dey help people well ,0
NDC and NPP all be the same criminals. Make we burn down parliament.,1
Di exam results go come out next week ,0
The opposition is just hungry for power. They don't care about us.,1
I dey save money buy new laptop,0
"Make we go chop something, I dey hungry",0
Make we contribute money for di project,0
This minister is a thief. He used state money to build his mansion.,1
I dey learn new language now ,0
Your talent no get part 2,0
I go come visit you tomorrow morning,0
I dey grateful for di opportunity ,0
"We go make am, no worry ",0
I dey look for accommodation for Tema,0
Di new restaurant for Osu dey bee ,0
This religion is for foolish people. They believe in fairy tales.,1
"Your advice help me plenty, thanks",0
I go travel go village see my people,0
We for organize meetup soon ,0
