text,label
latest biafra news ipob news saturday th january,0
laughable clarification needed senator stupid selfish phony republicans mainly white men lack integrity real heart would consider thing god thinking fake tragic christians,0
"Let them keep these targets to themselves. Basic bills that will protect the commonfolk sef, they can't come up with any. Animguasefoɔ!",1
cfestus keyamo idiot freedom fighter wey thief wey follow buhari government chop stupid idiot useless fool motherf cker fake activist eedris abdulkareem,0
spokesman also stated troops sector abia nov arrested four suspected ipob members aba market selling proscribed biafra newspapers,0
conservative christians bout kill us,0
un please take time look documents abuses happened presence,0
ipob c xbe nmy leader nwachineke,0
ngood day sir leader nmy names mazi akazi amoni ogbonnaya native alayi bende umuahia provinz abia biafranland ipob member xbcsseldorf unit germany sir nplease give us command use chairman oh,0
christians kill rebel god nwow satan busy trump serpent,1
true turkey supporter isis turkey indader cyprus iraq syria libya turkey state horror kill every day christians kurds,0
hhhh almajiri got talent,0
biafran freedom negotiable biafra nigeria peace british shopwrite earned ou,0
delta seems forgotten function release people amp face herdsmen major problem please ask wife taken away fulani herdsmen forgotten right,0
really think best use time even tweet took five seconds write think thousand things would better give shit embarrassing,0
year mixed feelings reality shows fake life really want know would look like everyone really warming day go forget sure buhari also goals,0
northern power president nigeria going years could help north almajiri children sending biafra land cannot happen,0
would send sas garden eden could kill tiny evangelical mind fellow fruitcake christians would resurrected shiny sinless ready rise clouds meet lord air somewhere,0
probably part arne translation public tomorrow access computer,0
im inclined agree shoot church likely targeting christians obviously possible shooter wanted indiscriminately kill people know,0
scores millions homeless almajiri children afford begging streets number poor old handicapped beggars poverty rate way,0
ipob greatest family ever existed heaven nall hail biafra,0
homosexuality yes correct want kill since taught cannot generalise majority christians using,0
christians believe god make mistakes yall think disabled people murdered love happened thou shall kill make make sense,0
sure actually leaders want biafra exit need sending soldiers kill fag waving ipob members nnigeria vissionless leaders need representatives tell want nwe fought died,1
god always distracted u mocking buhari signs yet fail notice birthday mocked fake age following day donald trump impeached attention diverted covik atiku son tested positive attention diverted,0
nigeria trends xac follow insight top npamilerin nozzy npresident muhammadu buhari nfake nmino nview google searches trend insight,0
You bore sic of she no follow u back or she block you so automatically you wan troll da people she be free with. Gyimi na wagyimi,1
honesty say almajiri might forced enter home home someone know kill food supply ones known raised hell leaders failed us,0
taking precautions mean war god christianity joseph mary fled herod threatened kill jesus noah built ark floods almost priests bishops christians died italy worship lesser god take precautions,0
aspiration get congress idiots like ruining country want criminals run free hurt amp kill americans congress steal tax parasitic religions attacking jews christians allowed wrong,0
jonathan b almajiri schools rot away,0
one groups actions define entire race mongoloid kkk christians guess means christians violent religion fucking stupid,0
hear news bear people kill want call,1
How can you compare King paluta to R2bees …moagyimi gyimi anaa,1
look lives sikhs hindus christians islamic countries like pakistan realize like minority countries kill innocent people minority people like million bengalis,1
dss reveals persons behind buhari fake marriage video,0
pix fake one find attached original pix taken state house buhari presented asset declaration form chairman ccb stop spreading fake news hatred know well president,0
mal musa adamu perm sec reiterated commitment local government councils whole process sure assured monitoring required done ps stated lgas enlist parents support end almajiri system,0
muslim fulani herdsmen kill christians shoot christian leader family nigeria,1
like buhari cabals gave enough palliative time around attacking people opinion buhari matter almajiri like,0
laughs almajiri ode,1
v never seen many stupid fvcking extremist christians entire life delusional lunatics,1
see supporting almajiri system learning suprisin ppl get downgrade qur anic education important life moslim concern,0
arne l,0
god punish stand ugly bloody cabal called buhari guys still supporting dead man called buhari guys open eyes nigeria xac fucked,0
definitely,0
stuck clone real buhari nowhere found,0
hi marcus arne never nature reserve banned dogs hydes heath areas statutory access,0
white guys nigeria dead babes,0
man dished many fake news past nhis hatred buhari becloud emotions judgements,0
"lool 4k be the new Tv in town  e no bi 4000 dollars wey she dey talk,kurasini",1
reporting problem nigeria problem however even dead bodies accurately reflected,0
todays updated corona arctic high north news fight goes,0
breaking ipob accuses britain fg conspiracy biafra struggle via,0
U this guy kraa I don't know whether u be frafrani or what.,1
tire garba real daunce nhe thinks everyone almajiri,0
brent antoine drayton vice president united alliance universes continental trade federation see go earth looks like brent antoine drayton citizen united states america clone,0
buy nsub ncome take nwats gov dis almajiri system,0
femi adesina admitted buhari addresses nigerians pre recorded ipob vindicated yet,0
john arne rise,0
nigerian disintegration make nigerians stop feeling inferior rest world ipob fighting freedom biafrans,0
nigeria first lady gang said nnamdi kanu dead,0
Asantefo) ne eyie.. :|,0
left buhari preference would inform whole word nigeria pandemic man calling projecting fake news protect govt interests simple amp short,0
This rice na tugyimi be that oo,1
dip shit yeah kill christians easter services dumb dumbo,1
course issues million school almajiri given fish taught fish enablers politicians terrorist also rig ieds blow troops northeast stop pre,0
fake news,0
ipob must restore great biafra nation kingdom elohim chukwu okike abiama,0
nnete fela jus said day playing us songs know love one another dj make,0
money keep coming nigeria courtesy dead dictator,0
arrests suspected mastermind buhari fake wedding ministers,0
Kasa na anyɛ saa w'anum bɛ bɔn. - Twebeboah 2021,1
expulsion almajiris aiding spread covid muric,0
northerner one tweet away called aboki almajiri matter intellectually sound nsouthern twitter argue without labels criticise make point nas gimba home always home matter tattered dilapidated,0
mean cone think get biafra referendum noise making twitter propaganda buhari government calling nigeria zoo voting pdp go representatives nass get wha,1
almajiri system northern political elites encouraged sustained years ticking time bomb nwhen eventually explodes chaos nightmare amp mayhem unprecedented,0
worries rspb arne hope see soon take care,1
lol covik everybody turn almajiri twitter,0
another low budget gimba hate igbos kill,1
Kurasini detected. Wo ho fi,1
original buhari one called jubril sudan impostor parading original buhari fake,1
And I've trained my dogs to keep eating wo maame tw3 till she bleeds. I've been indoctrinated to see that wo papa y3 kwasea ky3n wo mahama no. Aboa ba. Wanim tantan s3 laudina mahama tw3. Wanum kankan s3 Nima gutter. Adwee ba. Ofui. Wanim s3 nantwie bini. Gyimi gyimi,1
Wo life nny3 f3 koraa😭😭😂,1
nigeria leaves school principal dead students adults admitted navy hospital schoolchildren killed nover persons displaced houses churches destroyed ndestroy education system nalways first priority,0
topic got buhari aso rock humiliation mumble jumble ipob igbo man drink water hatred pmb make age quick die soon hence see pmb certainly outlive,0
almajiri system admittedly social problem serious economic political consequence ad hoc manner northern governors go tackling eyesore problem condemnable unprofitable post lyk,0
congrats phd give right bully christians calling stupid,1
much detest fake news buhari address nation live broadcast,0
goodluck jonathan president nigeria reportedly spent whopping almajiri school building project,0
How you guys are giving this guy a hype. Moagyimi kraa ky3n no,1
yes means let let terrorists kill christians us favor stop tweeting,1
government nigeria afraid biafra,0
talks poverty north useless governors deporting almajiris using explain,0
nigeria may highest numbers carriers dead patients xbc virus late decisions prevention majors,0
"Woho fon s3 Tugyimi! Which of your family members comes close to Miracle? 
Wo dross baako s3 Afia Hypsy wati",1
S3 3y3 bayie o S3 3y3 gyimie o S3 3y3 nkurases3m o Anaa boapa y3🤔🤦‍♂️,1
dismembered dreams nonly enrolled school nbut conscripted army almajiri nhe native street nnysc apparel body including feet nhe could compelling corps member nbut dreams got dismembered,0
"Nkwasiasem nti Abrɔ, bayie, prɔyɛ ne kɛtɛase hyɛ nti",1
neemonee,0
walking dead useless waste sperm,1
thunder wn fire dead smelling career xj give u k cape town share due corona think say papa b say corona nr dy nigeria smelly goat e brain nr dy work,0
kill christians matter president njesus said world,0
ovious aso rock empty hence even impostor jubril live address nation even venge pandemic zoo call nigeria collapse never rise xac b,1
Ewu Gambia woho fon,1
guys parts conspiracy zoo called nigeria nso seen video,1
let endeavour join advocacy protect almajiri child others simple retweet would lot,0
"Keep casting your pearls before swines, wai? You go learn a bitter lesson soon. You're young doesn't mean you should be naive. Stop extending olive branch to those who don't have your well-being at heart. Mon tie! Na gyimie no 3yaad))so! It's giving tea without biscuits vibes.",1
predictions buhari health naira marley jail pastor scandal tacha future,0
ipob members less human sympartize nhypocrites,0
zoo nigeria fall jubril,1
christofascist base older sicker already dying faster new fake christians could minted nis crimestick regime stupid kill base counting higher mortality rates blue cities,1
see jean like almajiri everywhere,1
Saa gyimie kasa no gyae wai 😏,1
aso rock always active nrip mnk,0
even cking nt bible says christians far possible accept christianity reject matter family nt read jesus come earth kill people islam less sugar coated version xtianity,0
easter sunday eh trying kill church going christians,1
understand cannot get escape repositioning amp,0
lol facts cares forensics committee throwing stupid argument kind like muslism christians,0
almajiri turn weapon,1
Facts mmom 😂Tell your Goat to stop crying .. Godfather of mentality monsters 😂.. b33ma awiey3 nny3 f3 😂,1
receipts anyone believe broadcast friday sermons streets telling people go find christians kill receipts anyone dismisses public beheadings witnessed receipts anyone saying experience rare,0
correction north side arne bay chris,0
nigeria produced coward brain wash dead youth world failed think reason see beyond alwa,0
fools zoo problem zoo republic nigeria fallen,1
plethora doctors nigeria must ng fg bring chinese doctors evil want kill nigerians leaders must die whi,1
nhe wants kill,0
sense ninyamuri forever fool,0
happy zoo country called nigeria crumbling prayer since,1
right time clerics help spread awareness,0
buhari pa posted fake video,0
almajiri friend nits nothing personal nwe seen way u treat christains north nwe know violent reason amp murderous live nso looking way stop lust blood,0
Make them use that strategy fix the economy…. Gyimisɛm nkoaaa na aka Mo,1
Wtf is this? Tugyimi Jollof,1
democrat voters must vote change kill,0
forget forgive evil people price owe fallen heroes continue stopped restore biafra ipob follow culture,0
First time Ga people have seen wo maame tw3mu. Okwasiaba. Woho fin s3 Ghana feeder road. Aboaba tes3 wo. You are a clear example of why some people insult Asantes or hate on us thinking we all act as condescending as you are doing now. Wo nana tuutuu nii no wankyr3 wo nyansa. Sia,1
cdear god know said thou shalt kill know like christians christians fucker really deserves cool right oh good,0
😂😂 w’abon keke!,1
new president zoo call nigeria wonder shall never end aka jubril south sudan,1
gals wit big boobs nd a small ass(kosorokobo).lol,1
want brag successes cefik leadership foundation left many months deliberations ipob leadership pulled stern warning bribed,0
recreate famous upside kiss arn xab,0
"Masa, wabon beyond repair",1
"This country and gyimisɛm dierrr, this is a discovery",1
ipob case goes appeal court,0
must product thousand fathers also sure passed inglorious almajiri system nyour conduct shown well irredeemable coon ass real useless fell,0
You ankasa ebi this Adey expect from you…siaman,1
see almajiri time bomb explode disastrous way fail diffuse right manner late,0
christians ckill name jesus,1
biggest threat arewa poverty almajiri phenomenon lack quality education unemployment nand gov seems impotent looking solutions problems,0
cnnamdi kanu dead buried ipob knows grave paf claims,0
never best time bring rubbish zoo nigeria end bc u kill nigeria nigeria zoo kill u british made way u disintegrate culture,1
concur posthumously also anyone diverted medical funds nigeria tried manslaughter dead alive,0
living dead president nigeria naira marley attacks buhari new post newsflash,1
whu paul nietzschmann jan runo arne wolfewicz founded start helping hands created matching people find offer help corona crisis visit page,0
case still case whether dead alive recovered,0
covik one virus wipe criminals seat power nigeria oyibo people find cure could advantage nigerians nall wish one dead though quick recovery,0
Nkwasiafoc no nk)to ma Bawumia wai  See 2021 o herh💔,1
true zoo nigeria country zoo thing happens,1
"Chairman , don’t worry urslf ..is just power ranger humans overhyped...flying human beings dey inside oo😂😂..is a 5/10 movie ..with the hope that season 2 will b better 😂..nny3 f3 saa",1
Abena stop using my sponge to wash ur shoe......wagyimi,1
Asantefo na akyimfo we thank u wai....mmbooaa,1
vent anger anyone trying bring fulani military land ipob,1
playing arne fogel thanks memory maud hixson,0
secret long life say giving help restores hope compassion ignites passion amp provision encourages living nwith token kind cash amp even advocacy let help gain lives nlet restoring hopes almajiri,0
still chop suya news happening kano export almajiri states get strong liver,0
cover us baba us,0
people understand hate buhari hate osinbajo nsome people fall fake sympathy toward pmb bring animosity nigerians,0
c changed many things patients go hospital get free treated eat free food discharged free alive dead many listen rules,0
zoo called nigeria see called zoo kano state,1
masterclass authentic leadership ceo arne sorenson,0
confirmed cases nigeria nso far person died mortality rate percentage people died virus percentage person dead confirmed cases,0
mumu go read different weapon used war starvation one nbiafra war nigeria awolowo nigerian direct anger nigeria govt stop calling awolowo name want dead strike,1
I converted my salary into Dollars bro😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭bibinii is using me kwa eiii koo,1
buy nau nsub nau ncome take nhave eaten since morning nthis online almajiri end today st december nuse tou head,0
ipob stop disgracing us,0
dear nigerians wage anger wage anger northern leaders failed wake reality today goodluck build almajiri schools north northern cabinet ensure,0
reminds film hangman samuel l jackson back subject matter ipob terrorist bokoharam fulani herdsmen freedom fighters xbf xbf,1
gemes bngt arne xad,0
owm twisted mind alluded almajiris menace nothing islam poverty means supporting give arms food assistance almajiri believe amount encouraging menace supporting,0
stand buhari nhe nightmare barbarians,0
binging star wars clone wars sans pants,0
It actually pains me that foolish girl called Dennis is a liar. Aboaa bi saa no,1
blessings hands og c xbb c xbb,0
rise sun john arne risse,0
asking date baifra referendum,0
wait seeing news fake buhari wedding video video,0
arne legend,0
ignore anytime spent replying almajiri wasted time northerners hate ibos much info part country almajiri spirit,0
We for link for Akyimfo one of these days oo,0
mrs zoo mumu focus collapsing yeye nigeria zoo mazi nnamdi kanu one sending foolani terrorist herdsmen grazing cows mama pubic hair,1
favorites watching season bordertown right season released liked borderliner valhalla murders mhz choice lot good scandinavian series well beck arne dahl godless totally diff netf,0
also read south korea jumped cases within span weeks church goers refused stay home nigeria half medical capacity south korea sys,0
ipob steady putting fire aso rock,0
"Done and wotiriso. For every penny you’ve taken from Ghana, know you’ll account for it.",1
vice president yemi osinbajo buhari presidency abba kyari tope oriola lecturer criminology terrorism studies university alberta page reducing fake news nigeria,0
nigeria state zoo exporting millitia sahel southern part nigeria infect southern population unleashed terrorism sad indeed,1
even seeing called christians seriously making argument christlike thing would allow killed rather kill shooter absolutely disgusting people,0
thats stupid know countless christians different branches condemn every illegal action taken muslim countries feel grouping whole religious branch category secta,0
useless buharists useless south africa nigeria useless president make dstv look relevant brain dead,0
dss parades suspect behind buhari fake wedding video,0
judge annulled june election dead,0
Alatafuo will be shit 🚶🚶🚶🚶,1
"Monka nkyere Stupid Mahama se oye kwasia,  en3 entia, ononi han na wabedidi akyimfo atem?.  Enye ninsa na odi titi nito bin? Agro beso a efi anopa, 4 yrs obaa y3no, sika na ob3dii y3. Na odi bi si edan wo emaa to.",1
fake buhari lookalike waves hands cover palm print fraud,1
Ntafo) jollof ?😂Akaiiii🤮,1
makes go sterreich mai,0
american christians right kill nanybody ever,0
chosen poor rich lies body shoulder e destiny almajiri system quicte exist even coming western civilisation father attended amp memories holy qur agreed structuring system tarnishing away,0
This 😂😂😂 you figure say God be some small boy? Let's stop kidding charley. He sef he say motromodwo niggas dey vex am pass full time bad gang,1
anyone one says truth dss nnamdi kanu drank pap brain,0
heart almajiri boys seen going around minna metropolis without shelter trying times curfew state,0
north never genuine free faire election use almajiri age children rig elections north allow non citizens neighbouring countries chad niger others come vote election nigeria,1
marriott international ceo arne sorenson,0
intelligent almajiri ruling decades yet today nation naren wise enough scam embraces poverty amp oil money birthright ngrow food nation give bandits bokoharam amp dictator back return nweldon una struggle,1
guy hear news say one person confirmed dead covid nigga call say dz thing nigeria truly ehn god,0
nigeria zoo government putin russia lawyer ntrump america economics degree nmerkel germany phd physical chemistry nxi jinping china chemical engineering doctor law nbuhari nigeria waec found nyet somebody wants growing economy nigeria,0
tell government begin look idiot call nigeria zoo get business shop closed go open country twitter republic biafra,0
action sane country police found ak given short guns pistols pull citizen except criminal suspect see nigeria dead,0
good guy shot mentally ill guy trying kill church members outrage christians god amp guns saved people media msm,0
prophet chukwuma releases terrifying prophecies buhari fake pastors others,0
breaking dss nabs man creates shares fake videos buhari marriage female minister,1
history proven christians ones kill name god yet tell jesus said turn cheek really say bible written men god,1
america governed lies bullshit trump evangelical government phony president phony christians willingly sending americans death saudi troops iran go trump stupid kill,0
buy nau nsub nau ncome take nau eaten since morning nshould send account number nabeg online almajiri end nuse head nau,0
google country biafra long live biafra nation long live mazi nnamdi kanu ipob leader family members jesus name amen,0
ipob like snake black mamba bite sit back mnk,0
"Lol 🤣 😆 see this odwan and adweeba, too. You're not my standard, so back off ofui",1
ways elohim chukwuokikeabiama charge son messiah lord mazi nnamudi kanu supreme leader ipob family worldwide paid price,0
believe nigerian government inculcate issue almajiri resolved short nspecial appreciation founder foundation giving platform contribute little national development,0
motive kill particular person kill christians carry vendetta motive sutherland springs church shooting motive charleston church shooting example,0
north stupidity let almajiri go back father give birth one,0
north sending almajiri south unacceptable,1
denying india one unsafe places world muslims christians killed eating beef stupid one,0
stupid thought christians supposed proper,0
doctor mr thou product almajiri educational system mind written far reputable exams passed entire clan ever never rely education less disadvantaged like people alwa,0
oby lacks impetus speak like late akunyili facts heavy fulani caliphate deny another misconception people arguing obj ty danjuma amp co never said anything concerning claim amp leader,0
"Laporta is a sick man,so he expected Xavi to lie to the fane and give them high hope nkwasiasem sei..",1
see una weapon,0
"your company self no give you things like this, gyimisɛm sɛ he's taking advantage of the market women.",1
Oh nuumo! tuutuu sunset sane 😁,1
buhari impeached prophet josiah nfake ass prophet,0
kaduna state governor nasir el rufai vowed end almajiri system education state nel rufai declared almajiri system dead kaduna state,0
Somebody tell you “Woho fon” before?🥹🥲😂😂😂,1
good leadership crisis looks like npersonal ndirect ncommunal nvulnerable npositive nsee marriott president amp ceo arne sorenson hit every right note recent message employees shareholders amp customers,0
rich coming someone played arne riise emile heskey find world class utd,0
specialize different type farming hand work eventually almajiri abolished grow old empowered another thing teach personal hygiene one reasons food stuff expensive,0
nhausa people even twitter embarrassing selves think marrying wives children hausa fulani almajiri system disgrace entire universe,0
class lectures today sunday true prophet elohim chiukwu okike abiama come wit pen paper nd common nlecturer gt gt gt nvenue gt gt gt gt gt gt gt gt gt gt gt every biko gwazie nd xbb b yard g xbb b,0
body group persons blame activate self defence means necessary tweet would bear witness world placed notice,0
almajirai atti ne fah nhow look like almajirai grownups zero quest seek religious education nmost people ignorant almajiri claiming certificates,0
Asantefo) de3 dem fight everybody for the Ghana here. Patapaa s3m b3n nono?,1
judge annulled future nigeria june dead ground flimsy legal excuses winner hauled jail killed process history never kind even death rip mko abiola,0
abeg share dan almajiri,0
emmom paa w'agyimi o.. woyale ankasa.,1
nigeria government never watched horror movie neasing lockdown like assuming michael myers dead minutes film left run nsave us god xab xad xad,0
biafra apologise calling ipob terrorists igbo spox chills godsent tells abia gov ikpeazu yet condemn fulami herder attacks,0
disturbing issue ndokwa province instead ndokwa asaba uheli worried issues among ndokwa ipob pray leader look make people smile making ndokwa province,0
yorouba useless media hiding mazi nnamdi kanu post simple truth fear even know truth keep hearing ipob say mazi nnamdi kanu say shameless media,0
trump wants fill churches easter sunday packed churches country trying kill christians everywhere,1
need get back posting stuff sketchbook arne young prince really draw story still needs work think gonna interesting,0
absolutely room earth terrorist kill americans behead christians bc convert islam hanging gays stoning death raped muslim women,0
christians true christians know commandments says thou shalt kill,0
absolutely insane arne administration disgusting,0
bloodie lie people almajiri,0
aso rock empty zoo call nigeria help femi adesina already confirmed even vice president yemi osinbajo also found,1
zoo country called nigeria country selling oil years feed good road electricity pipe borne water thank god biafran jewish tribe elohim heaven god mazi nnamdi kanu leader,1
"The problem with Africa is that, if they say nobody should go out, Everybody will go out to see if nobody has gone out..Koo bibinii 😁
#StayAtHomeGh",1
hmmm super christians recognize false idol attitude toward trump scary kind stupid,0
many elect kai kai drunkard docile hope stagnant gburu gburu brother rockect science fiction activist know better us try alter fact nigeria dead rotten buried thank sir,0
seems get one classified ipob terrorist group nigerian government trying say ipob labelled hezbollah hamas labelled us hope know hezbollah hamas political parties,0
ipob founded kanu,0
really dying cause fedex guy dropped package said ceverytime think ghana think nigeria accra dead like cbut guyana,0
focused on wotriso ne wapampa so,1
heterophobia exists oppressive exists using whether something oppressed excuse hate someone stupid used christians example,0
heartbreaking message marriott president ceo arne sorenson,0
us state department busy defending country dss busy parading guy shared buhari fake wedding video dss even arrested student journalist writing content abt sowore detention gud know security outfits working,0
see never support de centralized system government almajiri system favors elites turn eat useful deciding election outcomes able feed resources aids meant whole country,0
northern governors claiming want put end almajiri pure lies plan export children southern states claim right move anywhere nigerians,0
russia cases covid shey bi proper amotekun l ori ti ti per lions tigers case foolishness allows go promptly eaten lions tigers perhaps nigeria release hungry zoo animals curb shit,0
"nibue na aba ntira, anka wow) aduro a, wow) aduro sen bono fo)!! K) Nkoranza k) hw3!!"" Na Nzemafo) eh?",1
orange morons supporters bible say kill thy neighbor commandments say thou shalt kill want civil war drumpf removed office dare say christians,1
"Afei na ""ɔse deɛn""... Ɔse wo tiri so ne wapampa so 🤣🤣🤣🤣#daterush",1
Abokyi Gyimifo),1
recall arne schmidt second unit director insisted shooting scenes garcia due union billing requirements credited cinematographer nothing specific like nd unit cinematographer,0
better informed cos one told ipob million march aba shocked like happened stopped talking group associates,0
Meny3 kohwini tes3 wo so I only come on Twitter when I feel like.  Wogyimii s3 wose,1
rema burna nif zlatan fireboy nif wizkid davido nif buhari atiku nif pdp apc nain guys tired senseless unreasonable argument amp fake stories need intellectual programmes,0
r us cwe better side kill whomsoever choose name true risen christ amp heaven glory reward repulsive wretches whose souls long ago los,1
day gave administration day arrested funke akindele holding party later held funeral abba kyari kind inconsistency happens nigeria fan absolutely right called nigeria zoo,0
"Wo girl ""ti awu aa wose"" most girls are not creative.....Masa change ur girl 😂",1
none patients nigeria characteristics even dead ones,0
history governance nigeria nigerian head government never good relationship western world gen sanni abacha earth kept unending billions dollars west dead man,0
shame never supported almajiri system education keep children street,0
snort good christians invaded americas uninvited unwelcome raped pillaged enslaved murdered millions natives africans knew god told convert people kill,1
want kill evangelism church fill church judgmental christians,0
"Shatta is a big fool his entire life is about stonebwoy, he should go and clash samini  aboaba if stone wasn’t important more than him",1
best way addressing fake news buhari bravely resumed work call press conference take questions drag fg,0
3mmedi nsem hunu wor ha o,1
hellon jord,0
covid taskforce intercepts sends back trucks carrying almajiri children cross river border,0
takes one almajiri boy nhasta la vista,0
Kurasini. E be unicorn,1
"Aboa yi y3 kurasini 😫😂😪 "" @TheMindBlowing: Curiosity!",1
zoological republic called crumbling faster expected coming republic shall emerge faster enemy thought possible long live amp members worldwide urged make haste expedient,1
president people dont fight nigeria dead,1
see way slay mamas tax people sub lockdown ah ju almajiri lo,0
ensure interest protected known disease inherent amp,0
shock year old woman found dead dismembered inside freezer house,0
funny many far right radical maga dummies cherry picking christians stupid understand five time draft dodger far right radical trump deliberately delayed testing bc worried things wor,0
using period transport people nigeria ruga settlement governor open eyes rivers edo amp others almajiri north keep u come dominant allover nation,0
know needs hear need careful level ritualism part world alarming lot missing people nigeria half year till weeks later found dead watch pray vigilant streets dirty xbf,0
u differentiate fake original acc easily call buhari clueless president,0
arne crib,0
nuclear explosions carried lop nur site xinjiang home people makes collecting population wide genetic information appear yet another light ie beyond eugenics cc icymi time,0
fast christians know satan trying kill many second coming jesus news satan defeated foe glory glory god almighty forever ever amen,0
rants envy jealousy villager baby saboteurs ncome debate see nlet kill nigeria kill find nbut way way show us way tem tem,0
uncle shehu sanni please government gej kicked started good project building almajiri schools jettison government ar whose interests done day fire government refused put consume,0
blessed womb give birth messiah lord mazi nnamudi kanu supreme leader ipob family worldwide mouth speak black race planet earth chosen one come light may afric,0
genuine participants possesses quality understanding importance confidentiality,0
Boy wei w’anum kasa bɔn,1
breaking ipob leadership afikpo north local government area ebonyi state restructured,0
result almajiri federalism practice nigeria state need establish food fruits processing factories discussions provide conducive environment nlots states lazy abuja,0
day quarantine,0
yes kill muslims convert christianity murder christians africa easy target must much respect intelligence sooo easy,1
debunk fake news fail dish real news difficult tell complete truth many would cared less buhari president demand hear abbah kayr,0
biafra independence months away zoo called nigeria collapsed,1
grounded reason anus like buratai like zombie takes orders instructions like fool bitter slaughtered ipob brothers lament highest heavens know military obey last order,1
You no get any video fa wo gyimisɛm kɔ,1
inevitability like sunlight unto day,0
biafrans jail jubril sudan impostor presidential villa abuja nigeria xac claiming dead president buhari according nnamdi kanu,1
exactly anti trump jews think christians kill jews taught children still think hitler christian stalin mao atheists,1
freedom logging freedom secured,0
want tell number senators hor north apga knowledge shallow nigeria politics listen bbc hausa service transistor,0
nigeria one dead also,1
Ey3 nkwasiasem na woka no,1
lots countries including italy e start denial hospitals talk say dem count dead body nigeria wey health infrastructure dysfunctional u know cause wh,0
lemme add link l accused fake news buharideens,0
sometimes towards end members executed project emirates state kano tagged almajiri project,0
least getting educated almajiri family,1
progress ghana chad amp senegal even times fake exaggerated shared visible amp concrete progress nigeria buhari must ignored coz audio bbc al jazeera report progress amp get time,0
janjaweed talk know,1
useless uncircumcised almajiri bothered surviving epidemic insulting east guys smuggle trailer beg shine shoes south east c,0
fact almajiri system deviated rm original purpose amp currently giving islam bad name practice totally unislamic therefore gov criminalize form parental neglect stree,0
zoo called nigeria evil chukwuokike abiam pushing coronavirus,1
best scene naladdin nmovie marathon,0
happy india taking minorities sad fewer kill nmaybe clue india,0
"You people like sugar-coating things too much. If it's nkuraasesɛm, she shouldn't say? Hoh",1
Tugyimi fans and fearo😅,1
qur tells us cnot make friendship jews christians ckill disbelievers wherever find,0
ceverybody would dead coronavirus broke nigeria broda shaggi,0
keep making almajiri progress world moves,0
shettima south east reject almajiri face war north despite ruling since independence refuse educate people needs vagabonds nsouth prepare war,1
even donald trump powerful man world demolish american citizens house nwike disgrace nigeria democracy total abuse power charge court pay huge fines nni,0
Abokyi s3 me b)t)m re koraaa me w) nam,0
migrants found dead cargo container mozambiqueworld guardian nigeria news nigeria world news,0
right sir nbut ipob never seek extermination group people comparison nbut hamas al qassem brigade hezbollah iran backed shia militia fighters one goal extermination jewish people ntha,0
stupid question course us troop presence country nwhy unhappy either dying dead nbut let rejoice good christians making money weapons nice holiday alps,0
black lies almajiri knows speak languages hausa stop defending northern leaders,0
actually surprised see okezie ikpeazu stood say importation almajiri shows one aso rock mazi nnamdi kanu,0
guy becom problm ngria dmocrcy bn abusing buhri inslting tinubu insulting yorba race asscting kanu ipob pddling fke nws prmoting trblism prjudice ntional unrst becos id theif try create dstraction ntional disunity,0
nsaid ipob supreme leader mazi nnamdi kanu americans need defend christians northern nigeria biafra,0
ahaha add list know word actually used song always wondered,0
“Telling me wabon without saying it”,1
Wo bisa me gyimisɛm,1
war zone better dead zone lagos nigeria health care system,0
christians kill muslims holding believe jesus son god thing worry baffles,0
da mmrɛ w'abɔ wo trumu dam.,1
ipob come oooo,0
everybody knows republican conservative christians destroying america constant powergrab gop disturbing nits ideology stupid,0
alsi living christian kill nit duty protect nbut jews amp christians killing muslims islam,0
Napo nso wagyimi saa… wey y3 campaign message…nkwasiasem nkoa nyansa bia nim… so I was going to vote for this,1
time moscow mitch trump clone repeating president spews thought truth,0
never enough tanker porn arne,1
sure guy shot talking gave zoo call nigeria,1
elrufa climbing trailer ensure almajiri getting kaduna weh sir,0
amp members including mazi john chukwuma kidnapped past days instruction crooked delta state cp hafiz inuwa missing unreachable since abductions work place,0
lula president cry,0
hi arne nina talk recorded publicly accessible would love see,0
nigeria called zoo,1
others religions jaziya convert kill nremember christian red indians america nand hindus want muslims christians india,0
almajiri culture totally alien biafra let ganduje keep street urchins orphanages lot check nigeria budgets since allocation north west year year higher comes called south east south south,0
discuss within context check tweet responded one believes igbos must hate buhari fake support want within right rope others narrative hope clear,0
mean like isis poster telling followers burn christian churches kill christians holidays like isis,0
formidable indigenous people mission simply restore biafra means known mankind fair fow must understand determined resolute fail give us biafra somalia better zoo,1
kanu doctor life time told ipob always consult utter rubbish social media would listen know maybe bcus,0
almajiri system built service political class north perfect fusion state religion mean state practically oils wheel system let even talk mallams train thes,0
imam peace one igbos u described xbd igbos hates buhari criminal mindsets buhari allow fake drugs importers,1
country called zoo nigeria disgrace humanity ordinary running water,1
el rufai end national problem states dealing peculiar problems must northern states calling national commission almajiri zoo politics,0
good morning mr femi wish defer guest saying state gov take care almajiri may ask children orphans biological parents bold enough say truth,0
asked called google peace upon answered truthfully nmake video gate fall allow animals escape freedom,0
aware plotters busy transporting almajiris state lockdown nthey ugheli environs nbe told evil north created almajiri lot anyone,0
almajiri featured wooo,0
Animguasefoɔ mmienu,1
