text,label
"nkwas @ @ iafoc mmoa @ @ aaaaa tescon , illit @ @ erate members in useless assuc @ @ iation . do you [ en : [EN:know] ] [ en : [EN:the] ] kind of mess bawumia [ en : [EN:and] ] akuffo dey create in [ en : [EN:this] ] country . nkwas @ @ iafoc ,",1
crim@@ inals kill chris@@ tians muslims follow happ@@ ening rest country [EN:like] zamafara yobe borno ppl killed chris@@ tians care muslims killed heart bleeds humans killed religion taught,1
plz wake oooo@@ ooooo almajiri every@@ where oooooo@@ oooooo lockdown support gover@@ nment second term protect citizens,0
[EN:like] [EN:take] us back dead issues nigeria debt profile rise cabal humbled rele@@ asing sowore hurr@@ iedly buhari begging history kind majors [EN:leave] aside [EN:try] distract us melaye enjoying loot outside naija,0
awwww [ emoji ] koo bibinii,1
uviuus aso rock empty hence even impostor jubril live address nation even venge pandemic zoo [ en : [EN:call] ] nigeria collapse never rise xac b,1
end almajiri provide proper solution help better future,0
wode wo wee toffee no wei nkwas@@ iasem nkoaa,1
patient ignore lies propa@@ ganda ipob cautions members,0
mosque atten@@ dance become standard chris@@ tians obey gover@@ nment dire@@ ctive deadly disease made mighty pope stay indoor simply stupid insen@@ sitive disob@@ eying gover@@ nment dire@@ ctive sin sure debate,0
nigeria wld rather prefer [ en : [EN:see] ] easte @ @ rners dead,1
northern power pres@@ ident nigeria [EN:going] years [EN:could] help north almajiri children sending biafra land [EN:can] not happen,0
"wodea wagyimi since [EN:the] day you [EN:were] born till now you still fool kwasia bi ba , nnipa mu ntosuo , kramanba , krasini bi y3mu adi tantan bi te s3 wo",1
normal unless igbo aba made [EN:come] mostly blue eyes spir@@ itual nit meant cast evil eyes nwhat cast evil eyes unless god nit spir@@ itual sis,0
"aboaba kooo@@ loooo , , a blogger [EN:was] sued [EN:and] jailed last time [EN:for] a month over publi@@ shing of a fake news continue [EN:with] your foolish foolery you [EN:will] [EN:get] there shortly since your sense is short opro [ emoji ]",1
ipob sm country without leader nrip pig,0
eyiyi one one sε asantefo ) brofo,1
watch video nit gives idea mistake many coun@@ tries made amer@@ icans sure cbig deal days ago usa less cases today cases dead people nnow [EN:know] better nnigeria let [EN:make] mistake,0
ceo arne sorenson said business running normal fina@@ ncial impact worse post sept period fina@@ ncial crisis combined via,0
please [EN:take] zoo called nigeria presi@@ dency biafra freedom remains goal,1
oh fa sor hor . mop3 nsem hunu dodo . how do you blame baing an unrom @ @ antic toddler on unempl @ @ oyment .,1
naija reports nkano accuses northern gove@@ rnors polit@@ icking covid almajiri,0
amazing job way humanize company long loyal marriott customer video affirmed loyalty many years [EN:come] [EN:need] ceos [EN:like] arne,0
ipob member surp@@ rised [EN:like] leader rest filled hate unrep@@ entant bigot will@@ fully blind mini@@ mally educated abys@@ mally ignorant nobody bewitche,0
"people in [EN:the] comments saying “ he ’ s [EN:been] our best attacker [EN:this] year ” mo nyinaa moagyimi gyimi , how ’ s [EN:the] guy [EN:with] [EN:the] least contri@@ bution among our forwards our best attacker ? ah moagyimi too much",1
thought trying kill chris @ @ tians,1
sick kill somebody one day chris @ @ tians appla @ @ uding bragging approval ratee poll exist,1
mucho love por dar,0
wo twɛm hyeehye kankan sɛ rotten onions [ en : [EN:and] ] u 've got [ en : [EN:tha] ] nerves to insult asantes . i do n't blame anyone [ en : [EN:but] ] [ en : [EN:the] ] social media [ en : [EN:that] ] 's given platform to a st ! nky subhuman [ en : [EN:like] ] you . tuut @ @ uunii baa odwan bi te sɛ wo !,1
stupid ipob beat clown,0
funny thing earlier gener@@ ation evang@@ elical chris@@ tians consci@@ entious obje@@ ctors ranks refused serve front line units [EN:want] kill people,0
wo papa kwasiaa ne wo maame dwama@@ nfuor tuutuu nii baa jantra nii asefuor [ emoji ] . jon boi what do u [EN:know] about gover@@ nment . wo papa y3 kwasia koraa kyen nana addo . aboa ba . [EN:the] pres@@ ident is not above crit@@ icism . joe biden sef dem dey diss am na armed robber .,1
even russia [EN:that] is fighting their war 's economy is now [EN:the] biggest in all of europe na yaa ɛnfa yehoanim@@ guasefoɔ smh🤦‍ [ emoji ],1
mom cthank god chris@@ tians [EN:could] shoot amp kill chris@@ tians saved yeah dealing former democ@@ ratic mom voted obama thinks,0
"how many of you ( in your 30s+ ) [EN:with] families of your own , [EN:see] your actual parents more than 5 times in a year . mo ka nkwas@@ iasem dabiaa",1
ipob hmmm pretty girl angry nigeria young age poisoned heart,0
well spoken truth messiah lord mazi nnamudi kanu supreme laadar ipob family worl @ @ dwide amp ways calling urgent atte @ @ ntion world leaders disint @ @ egrate british contr @ @ aption nigeria amp save humanity things gets hand,1
guy gimba even nigerian name nigerian almajiri chad guinea niger distu @ @ rbing peace corona go ravol @ @ ution us jeje li nwaloyi,1
[EN:like] tweet boring stupid time crisis,0
even eats lion everyday e suppose reach amount nigeria way years later start recov @ @ ering buhari loot abacha loot coins buhari loot funniest thing baliava dead man villa stealing money,1
moto @ @ rcade supposed pass paopla thing diff @ @ erent style nigeria course zoo,1
knows soon newsp@@ apers start writing fals@@ ehood amp problems enco@@ unter daily basis wish continue way nthey said zoo much popu@@ lated allow people [EN:leave] space,0
nfulani muslims kill chris@@ tians day chri@@ stmas media narr@@ ative clashes false watchdog sa,1
prophet xd kick jews khaybar killed despite defeated omar xd agreed chris @ @ tians jews live jeru @ @ salem amp kill amp laft live alsa @ @ where israal,1
strong leade@@ rship chall@@ enging times arne sorenson marriott travel industry facing pote@@ ntial extin@@ ction level event enjoy trav@@ eling air boat rail bus [EN:like] ordering room service hotels please,0
doing [ en : [EN:this] ] stupid thing just to farm engag @ @ ements when it goes south you [ en : [EN:would] ] be here talking about mental health ... gyimisɛm sei,1
hell happened thou shalt kill ever really thing chris@@ tians comman@@ dments apply chris@@ tians heathens even saying,0
aboa wo team fon won dwene woho ong,1
patient dog eats fattest bone sudan better zoo nigeria biafra leaves,1
inves@@ tigate thought say nobody die nlike seri@@ ously [EN:know] gove@@ rnors gain lying nif people die covid symptoms naccept ndon lie nmore advance country nigeria record dead nso prete@@ nding,0
mazi nnamdi kanu ipob vindi@@ cated ooooo,0
almajiri pride north let dem enjoy nd turn alloc@@ ation b shared states god bless sir leade@@ rship example,0
new post blog nnamdi kanu dead buried ipob knows grave coal @ @ ition makes stunning claim,1
do you [EN:think] at all . herrr youths ebinom agyimi oo . wei mo nyinaa te ghana ha bi . tweaaaa,1
none patients nigeria charact@@ eristics even dead ones,0
why then [ en : [EN:are] ] you in [ en : [EN:that] ] markee @ @ tplace ? tuutuu nii barima,1
happy new year leader mazi nnamdi kanu [EN:may] family [EN:find] favour prote@@ ction chukwu okike abiama love golden pure history books name ipob insc@@ ribed pages distant time peace,0
messiah lord mazi nnamudi kanu supreme leader ipob family worl@@ dwide let done life children elohim chukwuok@@ ikeabiama scat@@ tered planet earth light darkness nothing common elohim strength,0
awwww [ emoji ] koo bibinii,1
mina kimes dan lebetard sarah spain hate chris@@ tians conser@@ vatives white people sad stupid realize people [EN:need] escape politics typical liberals,0
faults scra@@ pping educ@@ ation,0
wagyimi dodo ah rt [ user ] : oh solja ... '' tailor@@ marique : god save chyna na akoa no agyimi dodo '',1
"menya 200 kraa aa mema kojo wura papayee gye 1 pack , kasa hunu sei",1
artist ever comes nigeria dead alive till next gener@@ ation [EN:come] even [EN:come] closed late mj,0
[EN:know] pres@@ ident nigeria walking dead expect positive impact man even waec certi@@ ficate retarded illit@@ erate lead early g,1
kristol war mong@@ ering neocon compl@@ etely vogue keep trap shut maybe [EN:find] clone run pres@@ ident stupid little magazine shut@@ tered,0
hope almajiri boy survived accident,0
pepefo ) ne nnuro,1
says [EN:the] gyimi gyimi atta akyea . [EN:the] he goat who ’ s only relevant when it comes to eating toilet . atta akyea is a known drunkard who drinks from [EN:the] septic tanks . aboafunu,1
"why [EN:are] people dr [ user ] her , ah moagyimi ana so someone [EN:can] ’ t adve@@ rtise in peace too , [EN:this] thing be bad haba 🤦‍ [ emoji ]",1
go nigeria [EN:see] evil handwork british royals oil everyone biafra land knows britain fulani jihadist romance,1
chances defe@@ ating disease nigeria depends nige@@ rians respo@@ nsible care neighbor dead country,0
zoo called nigeria wicked people [ en : [EN:want] ] go sout @ @ heast [ en : [EN:give] ] coron @ @ avirus,1
wo ho s33 w ) ma wai siaaa kwa [ emoji ],1
even twice day prime mini@@ sters [EN:like] uk contr@@ acted disease speak via face time nigeria diff@@ erent [EN:tell] people talk amongst men mise@@ rable disaster befall dead wits nonsense,0
supp@@ orter effe@@ ctive accomp@@ lished legis@@ lator,0
"kowee @ @ nsani aa ) w ) feelings , waste of alcohol , ! ! ha [ emoji ]",1
wond@@ ering say team colle@@ agues clients clients [EN:ask] say say [EN:find] examples others really well [EN:use] inspi@@ ration nthis minutes arne,0
sister denounce nigeria future benefit oh wen country [EN:look] new saviour wen go help us oh county zoo nlio@@ nking buhari oh,1
loving seen people sharing love animal cross chris@@ tians almost cute trying kill every@@ thing alive got dark fast,0
fluent yoruba igbo language instead breeds terro@@ rists bunch corona virus transm@@ itters assured u meet end since inten@@ tions evil fulani cali@@ phate ruling nation evil pity h,1
[ user ] called you nkwadaaa nkete@@ nkete a moda mo maame nkyɛn . ɛna w'aye space no wo te so ntie . sɛ watɔ bundle 3.00 ama mo ? animgu@@ asefoɔ nyatw@@ omfoɔ,1
people believe pres@@ ident clone decides join u fight war,1
saved baptized makes every@@ thing great fucking chris@@ tians self absorbed full stupid beliefs,1
"fufufunu n3 gyimie3 , funds meant to [EN:take] care of flood issues stashed in cecilia dapaah ’ s bedroom [EN:and] flood every@@ where join prote@@ stors nu , [EN:see] your life ashowa",1
mene mpreko goro wo ate3kyem nonsense [ emoji ],1
man stop lying million paopla failed state called zoo nigeria got leaving pres @ @ ident adminis @ @ tration lies gang @ @ sters,1
regar@@ dless i still love alatafuo ! god bless nigeria !,0
u [ en : [EN:this] ] guy kraa i do n't [ en : [EN:know] ] whether u be frafrani or what .,1
judge annulled june election dead,0
chris@@ tians also kill world [EN:would] abandon culture us friend africans asians arabs britons norwe@@ gians,1
s3 wo y3 apakye mpo a rt [ user ] me p3 wo saa ?,1
so what 's [EN:the] insult in [EN:this] kurasini aaaa wenum kankai s3 woyere tw3 mu kwasea woho fon s3 togo fuo tea adweeeba next time bring out good sugge@@ stions [EN:and] not insult aboabi ba ...,1
expu@@ lsion alma@@ jiris aiding spread covid muric,0
looking giveaway man wailer pdpigs card carrying member co looting treasury turn pastor run america,1
even imposter nowhere found vice pres@@ ident zoo called nigeria nowhere found everyone deserted place,1
people clamo @ @ uring suppu @ @ rters many nige @ @ rians even north alone massive rigged bad age almajiri [ en : [EN:use] ] vote normal ground buhari [ en : [EN:would] ] hv win election,1
theresa looking good please wearing free clothes david looking [EN:like] almajiri nwho noticed since david left rosie coupled presh@@ talker looking ragged insane hair style,0
john arne riise mixed ben thatcher,0
i ’ ll not stop [EN:the] mahama agenda cos wabon,1
y ’ all [EN:come] [EN:see] some@@ thing [ emoji ] rabbit wura na wabon saa nu,1
idiots [EN:like] virus likely kill many pple country murd@@ erers name chris@@ tians,0
iran const @ @ antly stomp us flags spit kill coun @ @ tless muslims chris @ @ tians sponsor terr @ @ orist [ en : [EN:find] ] passport [ en : [EN:leave] ] us please stop using heavy drugs [ en : [EN:get] ] serious help,1
sister kosor@@ okobo sef fit [EN:give] demands right now,1
kurasini detected . wo ho fi,1
column back page today nigerian tribune buhari propaga@@ ndocracy rhetoric cfake news,0
really mad [EN:think] hopeless [EN:like] people iam biafran nigeria zoo iam happy google recog@@ nizes nigeria zoo country happy femi adeshina heat pressure ipob confe@@ ssing oluwale phot@@ oshop master,1
eyes,0
demands expla@@ nation distri@@ bution almajiri gifta@@ lworld,0
"wo kɔ alatafuo tradi@@ tional marriage , na wo hunu sɛ wornom dey nsa no egu bath no mu",0
every@@ thing nigeria zoo mean problem listen radio biafra follower mnk really surp@@ rised unders@@ tanding ebony,1
way buhari prosc@@ ribed ipob terr@@ orist group,1
god warned corru@@ ption chris@@ tians stupid racist ass xbd hope new year growth nice day little boy,0
heavenly monmou@@ thshire garden arne maynard,0
marve@@ llous example leade@@ rship dark times marriott intern@@ ational ceo arne sorenson,0
worried suppo@@ sedly zoo [EN:leave] nigeria nige@@ rians alone [EN:work] impostor,0
tuutuu nii baa,1
stupid chris@@ tians kill us,0
nwanyi ocha wicked ooo [EN:want] kill igbos eu usa wa ooo [EN:see] food hungry,1
posted mad stupid stuff claimed diff@@ erent rites within catho@@ licism orth@@ odoxy india syro malabar catholic syro mala@@ nkara catholic mala@@ nkara syrian orthodox jacobite syrian orthodox,0
chris@@ tians social media stupid fx crowds social dista@@ ncing problem let [EN:make] plans go pray groups virus,0
great news congrats,0
i under @ @ stand [ en : [EN:the] ] pain she [ en : [EN:has] ] [ en : [EN:and] ] every @ @ thing bro [ en : [EN:but] ] tv so de3 no matter what i wont [ en : [EN:call] ] my parent a demon ei . demon ? sasab @ @ unsam ? adaamoni ? [ emojii ],1
leaders things getting hand zoo called nigeria needs urgent atte@@ ntion [EN:ask] peaceful disinte@@ gration,1
tryna kill chris@@ tians,1
mean people realize igbos biafrans inter@@ ested zoo called nigeria presi@@ dency,1
nigeria terr @ @ orist country nand terr @ @ orist group bombing killing lot people everyday zoo callad nigeria called nige @ @ rians note buhari agenda terr @ @ orize nigeria,1
parents village without bank accounts almajiri streets,0
coop@@ erate almajiri u reach sef,0
man always talk truth evening address ipob world lovers truth,0
[EN:need] support anti chalce@@ donian chris@@ tians enabling terr@@ orist groups kill nlike joke fact assyrian comm@@ unity got geno@@ cided fault,1
well obvi@@ ously biden host clone still fritz dnc scram@@ bling coverup former vice pres@@ ident death since south carolina primary,0
god ipob learned lesson,0
[EN:like] keeping america stupid actually real chris@@ tians support philan@@ dering egoma@@ niacal narcis@@ sistic fascist lying rapist,0
thank yahweh god every day born muslim nbut help wonder felt threa@@ tened harmless loving chris@@ tians kill,0
trouble trouble one nigeria already dead,0
mazi nnamdi kanu parents buried ipob manner wanted abba kyari also buried presi@@ dency regard bcoz wanted biafra anybody ever@@ ybody best ensure restored,0
fake infor@@ mation keep giving us ooo lovely nigeria dieing today bad inform@@ ations [EN:get] gover@@ nment buhari sillent,0
chris @ @ tians next time say christ @ @ ianity attack america remember iran kill,1
saying kill solee @ @ imani coruse c better gone mid term israel likely little safer merely saying moral standpo,1
trump secret plan kill chris @ @ tians,1
lol dis guy dey chat too much .. w ’ asa nso mtcheww,1
fulani fulani evil evil devil begot devil change evil hear@@ tless atiku son spre@@ ading covid buhari bigotry killing plateau benue taraba people fulani herdsmen motive,1
yeah really go bow kiss ass [EN:give] pallets cash crap attack kill amer@@ icans chris@@ tians,0
[EN:want] turn nigeria zoo sir,0
evil height restru@@ cturing igbo alone south [EN:must] fight evil,0
new post repu@@ blish unver@@ ified biafra stories ipob warns members publ@@ ished biafra star,0
news ipob leader nnamdi kanu crying italy despe @ @ rately wants repat @ @ riated back home nme hell nigeria zoo lock key nunci @ @ tizens [ en : [EN:like] ] nnamdi kanu [ en : [EN:may] ] carrying coron @ @ avirus defin @ @ itely welcome,1
let go viral,0
"hmmmmm , fire [EN:will] burn them all . animgu@@ asefoɔ nkoaaaa . na ɛyɛ ghana football . [ emoji ]",1
love u,0
last week [EN:the] one scored [EN:were] oranges ohn ? siato,1
chairman said blasp@@ hemous spread pics nso ashamed chri@@ stian signed petition reque@@ sting resi@@ gning,0
not avai@@ lable in your wo tiri so ne wapampa so .,1
donald trump pastor ndead people critical cond@@ ition drinking dettol giving pastor church watch video,0
even count times remember previ@@ ously blocked insi@@ ncere lying mocking intent@@ ionally misgu@@ iding cyou brood vipers speak good things evil abun@@ dance heart mouth speaks matt,0
nner der messi goals no nny3 f3 koraa ... we go again next week .,1
taa origi v barca yeboah xafber@@ gkamps swivel amp finish gerrard header v milan xbd arne riise v man u giroud scorpion kick,0
qatar . [EN:the] ntafo ) of [EN:the] whites ey,0
nigeria oldest surv@@ iving soldier dead thene@@ wsguru,0
clut @ @ ching to straw ? hisense is now your economic indi @ @ cator . animgu @ @ asefoɔ,1
ever asked pira@@ tical evid@@ ences fulani north inju@@ stice amp domin@@ ation rest indig@@ enous nations south southern polit@@ icians still hoping elec@@ tions remain insane poli@@ tical relati@@ onship dis evil,0
stupid musi@@ cians nchri@@ stians trying hard become hindus monk@@ eying culture blame everyone attr@@ acted superior systems nfrauds,0
course nand people lite@@ rally stupid words nallah simply means god arabic racist monster thing chris@@ tians speak arabic [EN:call] god,0
soon wont ave anymore lies [EN:tell] maybe announce u member ipob [EN:try] confirm fact u comment dis warey women tweet,0
which deity ? ayig@@ befoɔ ne abos@@ omsɛm,1
"reduce prices aa wose cables . co . uk says whatever , we dey pay taxes gv them ? nsem hunu nkoaa na mo dey no wc oman wei mu [ emoji ]",1
[EN:see] ipob death wishers stup@@ idity thinking immune laug@@ hable tueh xae,0
tuut@@ uunii paa .,1
pray buy kits ship [EN:want] funds [EN:like] embe@@ zzled nigeria people shame steal vulne@@ rable even dead,0
fake buhari look@@ alike waves hands cover palm print fraud,1
recent email trump also lite@@ rally said wants people pack churches john points sort thing typi@@ cally hear movie villain whose plan kill many chris@@ tians possible thought thing heard,1
saying god sake almajiri repat@@ riated within northern state [EN:call] south bear brunt created annoying unity entity [EN:call] nigeria,0
meet dead buhari person dis meet jubril al sudani buhari even present event nigeria remain joke forever,1
nigeria zoo nnigeria zoo nnigeria zoo nnigeria zoo nnigeria butchery turn [EN:get] slaug@@ htered,1
intro@@ ducing infosec colour wheel able@@ nding devel@@ opers red blue security teams,0
clatest update stupid things stupid people say nthese ppl didnt fucking voice still dont unlike ones valley today nsame jews chr,0
logi@@ cally anybody says ipob online also saying zoo online,1
save whole world deadly pandemic virus nigeria china disso@@ lving oblite@@ rating zoo called nigeria surface earth usher great biafra nation impart posit@@ ively humanity entire world,0
believe bible bible says chris@@ tians words kill idea gods suppo@@ rting struggle pour water boot inst@@ ructi,1
[EN:like] bambiala january almajiri january,0
you people [EN:are] energy killers siato,1
dead injured nrip brave brothers amp thank service xbe,0
perso@@ nally much looking forwards next year revival arne alfred,0
wo di3 gyimie de3 . go [EN:and] learn twi . what is disres@@ pectful about [EN:this] ?,1
almajiri nleave,0
mazi nnamdi kalu said every state biafra land avail two hosp@@ itals state capital ipob equip [EN:give] free medical services corona virus patience free food items also shared anyone needs thank sir,0
coun@@ tries [EN:get] grant stay home avoid corona nigeria federal gover@@ nment still sleeping corona truly nigeria [EN:would] dead,0
nigeria brother [EN:like] [EN:think] fools rashidi yekini mom given k k revi@@ ewing mom situ@@ ation even living begi@@ nning real,0
figa hires faceless groups attack nnamdi kanu ipob realnews magazine,0
i knew ur brain is weaker [ en : [EN:for] ] my thorough brea @ @ kdown [ emoji ] repair it [ en : [EN:and] ] [ en : [EN:come] ] back again i ’ ll widen it [ en : [EN:for] ] u mumu,1
[EN:the] dagaate 's culture arguably one of [EN:the] best .,0
thought journ@@ alist wondered dis ipob people compare nno doubt blogs wild wild relevant news nshe [EN:need] trans@@ parent nshe got millions polit@@ icians nshe,0
healthy kwasia no you dey talk about jooor@@ rrddd issokay abarb abarb [ emoji ],1
true turkey supp@@ orter isis turkey indader cyprus iraq syria libya turkey state horror kill every day chris@@ tians kurds,0
much earlier kayode ogund@@ amisi one best paid dias@@ poran buhari media center bmc trolls intent@@ ionally shared fake photo cong@@ olese trekkers said boko haram refugees fleeing adamawa,0
[EN:shall] zoo called nigeria biafra [EN:come],1
god bless south african sister please help [ en : [EN:tell] ] friends nigeria zoo country prosc @ @ ribed google say mouth bring show spread new,1
atta@@ cking ipob members proudly coming air prom@@ ising people aniocha safety nthese people children informed today,0
morals almajiri [EN:get] weytin una yeye imam clerics [EN:take] deceive una steady washin una brains say una go enjoy virgins hell fire dem go go back marry age gi,1
nguy overr@@ ating,0
i ’ im not stupid [ en : [EN:like] ] you baba wagyimi dey fri fie nti gyimisɛm biaa na wosoɔ aboa ba [ amoji ] 🤣🤣,1
even google recog@@ nized nigeria zoo country,1
thank listed one reason stupid chris@@ tians antis@@ emitic whatever convo@@ luted reason guy thinks jesus jew ther@@ efore hating jewish people makes sense birthed faith gave us well us,0
recently live media inte@@ rview adesina sugg@@ ested nige@@ rians [EN:used] tissue paper next frown nnamdi kanu called nigeria zoo polite,1
unfort@@ unately ignore,0
gave almajiri cloth food pictures,0
olu naija news blog ncan demands expla@@ nation distri@@ bution almajiri,0
ngood day sir leader nmy names mazi akazi amoni ogbo@@ nnaya native alayi bende umuahia provinz abia biafr@@ anland ipob member xbcss@@ eldorf unit germany sir nplease [EN:give] us command [EN:use] chairman oh,0
one instr@@ ucted kill order foll@@ owers buy swords jesus [EN:come] bring peace sword nchri@@ stians history manife@@ station order naisha mary,1
satanic cabal hate chris@@ tians jews much still access heaven souls intact christ god never [EN:leave] earth unless choose elevator hell kill us beat us rape us amp eat children,0
leader indig@@ enous people biafra ipob nnamdi kanu alleged kaduna state governor nasir el rufai hates chris@@ tians state,1
mama [EN:could] [EN:have] avoided wotiri so ne wapampa so [ emoji ] asia wagyimi na meeka akyer3 wo a wose,1
agree chris@@ tians watching father ted [EN:see] trying kill makers film spot@@ light hell got oscar nif muslims disass@@ ociated grooming gangs [EN:would] fair game reviled actively pursued police,0
el zakzaky amp foll@@ owers nnamdi kanu amp ipob issues state [EN:try] issues state,0
hi everyone let [EN:know] hot nigeria dead got heat rash less hours,0
zoo called nigeria failing,1
british society immun@@ ology pres@@ ident arne akbar yet [EN:know] novel virus induce long term immunity affected related viruses ther@@ efore [EN:would] prudent prevent infe@@ ction,0
missed clone israel shadow true self,0
no nso moagyimi paa o…is [ en : [EN:that] ] not clear enough ?,1
prote@@ ctions supreme leader ipob family mazi nnamdi kanu ngod guides hallowed station radio biafra ngod bles@@ sings ipob family friends home abroad ngod bles@@ sings land biafra peace joy,0
isalm means peacee chris @ @ tians kill brother brother hate money power greed muslim killing muslims evil chri @ @ stian queen isalm mighy kings war hate [ en : [EN:feel] ] free block never lie years chris @ @ tians c,1
"you dragged him . kwasea ... you [ en : [EN:dare] ] me , ofui , why ca n't i tag you here ? [ emoji ] [ user ]",1
parents [EN:know] fall sky encou@@ raging spread almajiri wait asked somet,0
mumu small time go [EN:want] insult almajiri,0
[ en : [EN:this] ] lady said tweaa to my question relating to relati @ @ onship [ en : [EN:and] ] depre @ @ ssion [ emoji ],1
read old conver@@ sation still remember fall,0
true join ipob [EN:get] freedom,0
zoo called nigeria coll@@ apsed nation whose pres@@ ident imposter sudan,1
[ en : [EN:this] ] gender ? tweaa . dem be wicked ankasa .,1
figa playing double standard almajiri nyesom wike,0
reveal desp @ @ erate measures taken evil fulani conspi @ @ rators cabal help aisha buhari perpe @ @ trate greatest fraud living memory [ en : [EN:use] ] deep fake video manipu @ @ lation,1
they do [ en : [EN:this] ] in every four years .. animals living in their rightful kingdoms .. kyaras33 gyimie saa mean @ @ while [ en : [EN:the] ] absence of [ en : [EN:these] ] street @ @ lights [ en : [EN:are] ] [ en : [EN:the] ] causee of plenty accii @ @ dents at night,1
makes bigots say stupid shit christ @ @ ianity islam appar @ @ ently pointing fact kill chris @ @ tians makes prune violence nope bigot called,1
working improve access quality educ@@ ation vulne@@ rable margin@@ alized children espec@@ ially almajiri girls child nigeria,0
nigerian wishing ordinary nige@@ rians death wishing polit@@ icians wish well thing wish ipob shite nigerian idps oh lord judge nigerian leader plague,0
religion kill chris@@ tians,1
chair@@ person said god freeze mess god kill xba,0
dead nigeria covid cases rise,0
reply fact yall replying atta@@ cking fact respe@@ ctful towards plain stupid lot chris@@ tians w yall invali@@ dating beliefs instead acce@@ pting mistake shows yall never learn become better,0
chris @ @ tians full shit xafve ignorant under @ @ stand really [ en : [EN:going] ] world stupid,1
nkura @ @ asesɛm sei smh,1
voters [EN:must] demand kill amp local account@@ ability dogs [EN:come] weird many,0
kramoni baa ɔte zongo . mfa bi dat [ emojii ],1
monster northern nigeria keeps breeding [EN:going] boom@@ erang big problem soonest check street junc@@ tions [EN:see] influx northern okada riders around south worr@@ isome almajiri system still thriving next decade,1
good arne sorensen salary reported nin total tho incl@@ uding pay bonus stock options awarded stock types compen@@ sation banked million nwill amp execu@@ tives across world still receive bonuses,0
trump election ipob members street celeb@@ ration gun nigeria security opera@@ tives nrethink amp compare,0
stupid [EN:take] jerks sides question religion seen way posts talking god using cleanse world nonbel@@ ievers,0
placing world notice british isis satanic gover@@ nment terr@@ orist agent kidn@@ apped ipob family cordi@@ netor delta state biafra land john chukwuma custody fulani jihadi terr@@ orist cp delta state biafra land,1
goodm@@ orning arne improved update moment [EN:work],0
"i named [ en : [EN:this] ] fish , 'wo nnim nyansa a wo ma nyame br3 `` . i took [ en : [EN:this] ] video myself . if [ en : [EN:the] ] volta lake [ en : [EN:can] ] produce fish [ en : [EN:like] ] [ en : [EN:this] ] why [ en : [EN:are] ] [ en : [EN:the] ] indi @ @ genes puur ? [ en : [EN:and] ] [ en : [EN:this] ] is just an aspect of what [ en : [EN:the] ] volta lake [ en : [EN:has] ] to offer . crop farming along [ en : [EN:those] ] areas is crying [ en : [EN:for] ] a national policy",1
"ok i 've [ en : [EN:come] ] , wait 800 ghana [ en : [EN:for] ] just hair ? wagyimi ? ? how much is ur phone kraa",1
[ en : [EN:saa] ] his face [ en : [EN:like] ] fufufunu now go [ en : [EN:and] ] talk [ en : [EN:that] ] nonsense in court,1
sirs ganduje kano nigeria good man spre@@ ading covid across nation name repatr@@ iation almajiri one saying word caution ganduje first clear repat@@ riati,0
3y3 nkwas@@ eas3m ne b ) dams3m…,1
nger hole neck asking peaceful disinte@@ gration zoo called nigeria refer@@ endum live zoo peace,1
umm [EN:might] [EN:want] google chris@@ tians beheaded nigeria nseven dead chri@@ stmas another twenty one attacks,1
lol covik ever@@ ybody turn almajiri twitter,0
american chris@@ tians right kill nanybody ever,0
provi@@ sions almajiri schools [EN:think] biggest chal@@ lenge,0
oshili chris@@ tians kill us igno@@ rance,0
thank sis biafrans fighting set people free animal kingdom knows zoo called nigeria thank god seen aso rock abuja empty,1
"keep casting your pearls before swines , wai ? you go learn a bitter lesson soon . you 're young [EN:does] n't mean you [EN:should] be naive . stop exte@@ nding olive branch to [EN:those] who do n't [EN:have] your well-@@ being at heart . mon tie ! na gyimie no 3yaad ) ) so ! it 's giving tea without biscuits vibes .",1
every race demog@@ raphic planet [EN:like] whites killed whites chris@@ tians beheaded islamic terr@@ orist say cthat unfor@@ tunate chris@@ tians kill chris@@ tians anyone else young man killed white men black,1
go yemen go ire flow kenya sow sue jew kenya move nigeria lo go gone zoo zone row shuw go gone sue zone kenya,1
today decided check country visit lock good zoo vari @ @ eties animals typed google country nigeria pop zoo hmm [ en : [EN:think] ] [ en : [EN:want] ] visit cause animals manag @ @ ements alike,1
he is just an idiot who deserves whatever [EN:the] women serve him . kwasia [EN:like] [EN:that] . wagyimi paa,1
people [EN:need] stay home days,0
mocking black chris@@ tians style prayer someone every black church cults stupid partisan member cult far left resis@@ tance,1
hailed pres@@ ident trump calling coun@@ tries shit hole rushing back shit hole nall hailed nnamdi kanu calling nigeria zoo gladly rushing back zoo,1
kwas@@ iaaaa we [EN:want] [EN:that] chip bragging right ah you [EN:want] to be in defense team . do you [EN:think] they gave you [EN:that] money to be in defense team aboataaa 🤔,1
paki bastard kill rape convert hindus chris@@ tians porki@@ sthan dont even right vote popul@@ ation terr@@ orist doubt,1
aso rock empty zoo nigeriaa dead,1
nkwas@@ iafoc ahh u don ’ t [EN:want] to learn always . mahama is still better than [EN:the] whole npp .,1
[EN:going] kill chris@@ tians first,1
yact,0
[EN:see] resemble almajiri,0
go [ en : [EN:tell] ] sabinus [ en : [EN:make] ] he change hin shadda or odumo @ @ black to change hat . aboaa you don ’ t [ en : [EN:know] ] anything about uniqu @ @ eness [ en : [EN:and] ] personal branding,1
